value,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,4
11,9
12,31
13,48
14,64
15,93
16,135
17,162
18,233
19,304
20,460
21,648
22,791
23,877
24,929
25,970
26,1138
27,1327
28,1325
29,1476
30,1557
31,1722
32,1897
33,1848
34,1941
35,1884
36,1796
37,1873
38,1791
39,1833
40,1707
41,1841
42,1609
43,1608
44,1549
45,1482
46,1344
47,1245
48,1156
49,1065
50,963
51,889
52,839
53,761
54,701
55,642
56,601
57,611
58,590
59,569
60,557
61,489
62,531
63,473
64,393
65,395
66,403
67,329
68,326
69,257
70,238
71,238
72,215
73,216
74,206
75,225
76,156
77,190
78,155
79,152
80,147
81,133
82,113
83,106
84,116
85,83
86,99
87,87
88,79
89,80
90,87
91,99
92,78
93,64
94,57
95,60
96,77
97,54
98,69
99,74
100,66
101,48
102,67
103,53
104,40
105,47
106,40
107,49
108,43
109,45
110,40
111,35
112,40
113,41
114,31
115,23
116,26
117,25
118,23
119,25
120,20
121,28
122,31
123,22
124,19
125,33
126,23
127,24
128,12
129,17
130,15
131,18
132,20
133,19
134,16
135,16
136,12
137,14
138,17
139,24
140,10
141,12
142,10
143,13
144,8
145,10
146,17
147,18
148,9
149,11
150,12
151,14
152,12
153,9
154,12
155,13
156,7
157,12
158,8
159,6
160,8
161,5
162,12
163,7
164,7
165,6
166,7
167,6
168,5
169,8
170,4
171,6
172,9
173,5
174,10
175,8
176,5
177,9
178,4
179,5
180,9
181,5
182,5
183,3
184,3
185,9
186,3
187,3
188,11
189,7
190,2
191,5
192,2
193,4
194,3
195,8
196,5
197,3
198,6
199,5
200,4
201,1
202,1
203,6
204,2
205,3
206,2
207,2
208,3
209,2
210,2
211,0
212,1
213,1
214,1
215,0
216,0
217,1
218,0
219,0
220,0
221,0
222,0
223,0
224,1
225,0
226,0
227,1
228,0
229,0
230,1
231,0
232,0
233,0
234,1
235,1
236,0
237,0
238,0
239,0
240,1
241,1
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
