value,count
0,50
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,2
12,1
13,4
14,4
15,13
16,58
17,86
18,196
19,379
20,554
21,824
22,1081
23,1248
24,1382
25,1638
26,1756
27,1824
28,1928
29,2093
30,2320
31,2429
32,2612
33,2808
34,2879
35,2969
36,2993
37,3192
38,3250
39,3282
40,3338
41,3536
42,3561
43,3794
44,3764
45,3762
46,3769
47,3613
48,3667
49,3668
50,3612
51,3426
52,3544
53,3349
54,3393
55,3232
56,3033
57,3025
58,2823
59,2662
60,2586
61,2561
62,2446
63,2339
64,2233
65,2191
66,2226
67,2090
68,2070
69,2067
70,1951
71,1823
72,1844
73,1736
74,1706
75,1603
76,1659
77,1514
78,1565
79,1470
80,1438
81,1367
82,1328
83,1275
84,1295
85,1260
86,1151
87,1194
88,1065
89,1089
90,1095
91,987
92,1060
93,952
94,964
95,962
96,945
97,921
98,845
99,865
100,847
101,878
102,868
103,849
104,850
105,786
106,832
107,817
108,792
109,791
110,736
111,698
112,566
113,560
114,518
115,515
116,382
117,395
118,360
119,400
120,373
121,349
122,373
123,384
124,315
125,330
126,274
127,247
128,284
129,256
130,305
131,242
132,102
133,96
134,77
135,85
136,95
137,114
138,75
139,73
140,69
141,74
142,73
143,51
144,65
145,55
146,61
147,51
148,35
149,48
150,42
151,40
152,41
153,32
154,47
155,38
156,41
157,49
158,35
159,32
160,38
161,28
162,20
163,22
164,24
165,16
166,27
167,20
168,20
169,21
170,11
171,18
172,18
173,10
174,16
175,17
176,12
177,9
178,12
179,13
180,10
181,10
182,10
183,8
184,8
185,8
186,12
187,2
188,11
189,14
190,7
191,3
192,5
193,2
194,1
195,5
196,1
197,0
198,2
199,2
200,1
201,3
202,3
203,2
204,1
205,5
206,1
207,2
208,1
209,0
210,0
211,0
212,3
213,1
214,1
215,0
216,2
217,2
218,0
219,1
220,0
221,2
222,0
223,0
224,0
225,0
226,0
227,1
228,3
229,2
230,1
231,3
232,1
233,0
234,1
235,2
236,0
237,1
238,1
239,0
240,1
241,2
242,1
243,1
244,1
245,1
246,2
247,4
248,0
249,3
250,1
251,1
252,1
253,0
254,0
255,0
