value,count
0,243
1,1
2,3
3,3
4,7
5,4
6,10
7,13
8,15
9,27
10,64
11,95
12,153
13,228
14,334
15,416
16,575
17,637
18,676
19,720
20,804
21,914
22,1039
23,1063
24,1202
25,1407
26,1541
27,1643
28,1746
29,1919
30,1972
31,2024
32,2071
33,2281
34,2413
35,2388
36,2391
37,2284
38,2349
39,2286
40,2395
41,2171
42,2146
43,2007
44,2021
45,1961
46,1881
47,1867
48,1736
49,1607
50,1583
51,1478
52,1350
53,1258
54,1205
55,1142
56,1128
57,1068
58,977
59,900
60,821
61,812
62,751
63,726
64,635
65,650
66,641
67,593
68,540
69,560
70,547
71,537
72,486
73,511
74,464
75,452
76,455
77,406
78,397
79,406
80,384
81,357
82,362
83,362
84,352
85,283
86,305
87,301
88,300
89,258
90,258
91,207
92,212
93,209
94,195
95,193
96,194
97,158
98,161
99,154
100,141
101,133
102,139
103,111
104,128
105,109
106,137
107,107
108,118
109,98
110,98
111,94
112,95
113,82
114,82
115,78
116,79
117,93
118,79
119,63
120,79
121,67
122,66
123,64
124,65
125,65
126,59
127,53
128,52
129,60
130,43
131,46
132,51
133,46
134,46
135,48
136,56
137,38
138,46
139,42
140,45
141,38
142,51
143,50
144,43
145,36
146,29
147,37
148,45
149,39
150,32
151,30
152,40
153,36
154,38
155,38
156,32
157,27
158,24
159,24
160,34
161,28
162,26
163,32
164,29
165,22
166,25
167,31
168,30
169,23
170,23
171,27
172,21
173,19
174,19
175,17
176,24
177,21
178,19
179,18
180,26
181,21
182,23
183,15
184,17
185,14
186,26
187,13
188,12
189,16
190,20
191,19
192,14
193,15
194,14
195,18
196,14
197,21
198,19
199,20
200,9
201,16
202,14
203,11
204,14
205,24
206,12
207,11
208,11
209,11
210,14
211,15
212,16
213,8
214,11
215,4
216,9
217,16
218,8
219,8
220,5
221,6
222,7
223,6
224,8
225,6
226,8
227,2
228,5
229,3
230,5
231,1
232,5
233,5
234,4
235,0
236,3
237,1
238,7
239,6
240,3
241,2
242,5
243,3
244,3
245,3
246,2
247,8
248,10
249,9
250,13
251,3
252,4
253,4
254,0
255,11
