value,count
0,5
1,0
2,0
3,0
4,0
5,0
6,0
7,2
8,2
9,3
10,16
11,39
12,55
13,127
14,245
15,382
16,541
17,833
18,1216
19,1740
20,2160
21,2658
22,2925
23,3087
24,3043
25,3117
26,3255
27,3429
28,3591
29,3727
30,3878
31,3899
32,3857
33,3869
34,3724
35,3601
36,3560
37,3438
38,3302
39,3290
40,3036
41,3161
42,3243
43,3093
44,3127
45,2915
46,2708
47,2601
48,2410
49,2396
50,2135
51,2033
52,1912
53,1904
54,1859
55,1801
56,1725
57,1738
58,1560
59,1544
60,1417
61,1384
62,1368
63,1283
64,1293
65,1146
66,1044
67,1112
68,1023
69,991
70,999
71,977
72,901
73,804
74,768
75,723
76,689
77,671
78,697
79,663
80,664
81,622
82,618
83,597
84,565
85,574
86,557
87,541
88,554
89,575
90,507
91,509
92,542
93,495
94,486
95,470
96,453
97,461
98,472
99,428
100,410
101,432
102,361
103,432
104,324
105,203
106,207
107,204
108,176
109,174
110,176
111,180
112,147
113,147
114,126
115,143
116,120
117,116
118,110
119,124
120,131
121,120
122,117
123,103
124,118
125,93
126,99
127,98
128,97
129,66
130,57
131,59
132,49
133,39
134,41
135,54
136,28
137,45
138,33
139,32
140,31
141,32
142,35
143,21
144,26
145,30
146,24
147,26
148,18
149,21
150,18
151,20
152,20
153,21
154,23
155,21
156,21
157,11
158,10
159,14
160,15
161,12
162,11
163,16
164,13
165,18
166,7
167,13
168,3
169,7
170,8
171,11
172,14
173,12
174,8
175,12
176,6
177,7
178,12
179,7
180,13
181,4
182,15
183,7
184,5
185,12
186,8
187,7
188,6
189,7
190,7
191,7
192,5
193,7
194,7
195,2
196,6
197,5
198,4
199,4
200,3
201,8
202,4
203,4
204,2
205,1
206,7
207,3
208,3
209,0
210,3
211,4
212,1
213,1
214,1
215,3
216,3
217,1
218,1
219,2
220,2
221,0
222,1
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,1
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
