value,count
0,64
1,0
2,0
3,0
4,1
5,5
6,4
7,8
8,20
9,65
10,250
11,593
12,1106
13,1604
14,1923
15,2075
16,2565
17,3192
18,3728
19,4334
20,4714
21,5371
22,5384
23,5322
24,5224
25,5019
26,4843
27,4693
28,4761
29,4493
30,4553
31,4499
32,4313
33,4175
34,3940
35,3642
36,3526
37,3310
38,3308
39,3015
40,2962
41,3149
42,2943
43,2946
44,2907
45,2779
46,2587
47,2512
48,2438
49,2294
50,2338
51,2136
52,2140
53,2125
54,2170
55,2088
56,2014
57,1900
58,1849
59,1813
60,1663
61,1653
62,1653
63,1573
64,1529
65,1405
66,1282
67,1299
68,1281
69,1252
70,1142
71,1153
72,1034
73,1003
74,951
75,917
76,858
77,873
78,822
79,822
80,819
81,745
82,742
83,705
84,716
85,674
86,698
87,688
88,605
89,658
90,617
91,616
92,592
93,641
94,617
95,557
96,470
97,419
98,378
99,334
100,336
101,313
102,316
103,301
104,270
105,265
106,221
107,214
108,218
109,235
110,222
111,214
112,189
113,182
114,175
115,184
116,156
117,163
118,150
119,141
120,103
121,111
122,118
123,91
124,99
125,99
126,91
127,73
128,94
129,79
130,56
131,75
132,57
133,61
134,58
135,55
136,65
137,55
138,57
139,55
140,53
141,59
142,49
143,56
144,43
145,39
146,36
147,47
148,33
149,45
150,44
151,42
152,31
153,25
154,30
155,39
156,23
157,28
158,32
159,29
160,34
161,34
162,25
163,23
164,22
165,15
166,28
167,27
168,27
169,26
170,28
171,18
172,9
173,13
174,18
175,17
176,11
177,12
178,14
179,13
180,19
181,13
182,12
183,16
184,13
185,10
186,20
187,11
188,12
189,14
190,9
191,12
192,7
193,18
194,8
195,14
196,12
197,12
198,5
199,5
200,9
201,11
202,12
203,5
204,8
205,7
206,7
207,8
208,5
209,6
210,4
211,2
212,4
213,4
214,6
215,7
216,5
217,5
218,0
219,2
220,5
221,2
222,1
223,3
224,2
225,1
226,1
227,4
228,2
229,4
230,1
231,3
232,1
233,2
234,2
235,0
236,1
237,0
238,7
239,1
240,0
241,5
242,3
243,2
244,0
245,1
246,0
247,1
248,0
249,1
250,0
251,0
252,1
253,0
254,0
255,0
