value,count
0,0
1,0
2,0
3,0
4,0
5,1
6,0
7,0
8,8
9,25
10,27
11,31
12,59
13,70
14,118
15,128
16,187
17,213
18,279
19,334
20,447
21,555
22,638
23,697
24,778
25,839
26,870
27,1033
28,1028
29,1062
30,1239
31,1298
32,1325
33,1406
34,1473
35,1543
36,1568
37,1744
38,1784
39,1998
40,2012
41,2039
42,2044
43,2132
44,2052
45,2109
46,1872
47,1794
48,1851
49,1873
50,1776
51,1706
52,1638
53,1483
54,1295
55,1240
56,1233
57,1107
58,971
59,855
60,804
61,711
62,661
63,531
64,440
65,419
66,371
67,338
68,304
69,300
70,286
71,247
72,196
73,156
74,173
75,142
76,139
77,163
78,128
79,109
80,121
81,95
82,106
83,106
84,62
85,73
86,82
87,88
88,78
89,74
90,64
91,64
92,69
93,62
94,58
95,51
96,47
97,52
98,38
99,57
100,32
101,47
102,33
103,35
104,39
105,33
106,28
107,24
108,32
109,34
110,28
111,30
112,23
113,34
114,17
115,29
116,26
117,24
118,31
119,30
120,24
121,21
122,28
123,22
124,18
125,17
126,13
127,17
128,17
129,14
130,16
131,7
132,17
133,20
134,12
135,11
136,13
137,8
138,15
139,9
140,9
141,7
142,7
143,15
144,7
145,6
146,6
147,6
148,5
149,7
150,5
151,8
152,5
153,9
154,11
155,8
156,9
157,8
158,6
159,9
160,7
161,6
162,1
163,9
164,10
165,6
166,2
167,2
168,6
169,6
170,2
171,2
172,7
173,4
174,3
175,3
176,3
177,4
178,6
179,4
180,2
181,3
182,1
183,3
184,2
185,2
186,1
187,3
188,3
189,5
190,2
191,0
192,1
193,2
194,0
195,2
196,4
197,1
198,2
199,0
200,0
201,0
202,4
203,1
204,0
205,0
206,1
207,1
208,0
209,1
210,0
211,1
212,0
213,0
214,1
215,1
216,0
217,0
218,0
219,0
220,0
221,1
222,0
223,0
224,1
225,0
226,0
227,0
228,0
229,0
230,1
231,1
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,1
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
