value,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,1
14,1
15,5
16,12
17,23
18,25
19,31
20,36
21,23
22,16
23,31
24,30
25,21
26,24
27,31
28,46
29,46
30,67
31,58
32,91
33,98
34,103
35,120
36,142
37,137
38,175
39,167
40,193
41,233
42,258
43,312
44,340
45,365
46,413
47,460
48,528
49,509
50,575
51,625
52,646
53,796
54,871
55,946
56,1025
57,1112
58,1128
59,1208
60,1160
61,1160
62,1178
63,1190
64,1339
65,1391
66,1508
67,1576
68,1621
69,1806
70,1723
71,1739
72,1626
73,1465
74,1465
75,1336
76,1348
77,1372
78,1414
79,1303
80,1344
81,1374
82,1279
83,1245
84,1125
85,1130
86,992
87,934
88,937
89,900
90,879
91,781
92,752
93,685
94,739
95,682
96,676
97,606
98,683
99,645
100,657
101,599
102,577
103,599
104,585
105,562
106,516
107,505
108,456
109,448
110,446
111,458
112,420
113,418
114,410
115,418
116,389
117,291
118,226
119,228
120,183
121,141
122,161
123,144
124,131
125,154
126,109
127,121
128,128
129,104
130,94
131,87
132,73
133,77
134,76
135,56
136,51
137,53
138,49
139,53
140,44
141,53
142,36
143,16
144,32
145,29
146,18
147,27
148,30
149,21
150,27
151,24
152,31
153,22
154,19
155,16
156,23
157,17
158,15
159,19
160,16
161,19
162,14
163,17
164,15
165,10
166,10
167,13
168,18
169,16
170,12
171,16
172,14
173,10
174,15
175,14
176,11
177,8
178,13
179,7
180,16
181,8
182,4
183,8
184,7
185,6
186,5
187,4
188,10
189,13
190,9
191,6
192,7
193,4
194,9
195,7
196,8
197,5
198,5
199,8
200,3
201,7
202,9
203,4
204,5
205,6
206,3
207,3
208,5
209,9
210,5
211,2
212,5
213,3
214,8
215,4
216,2
217,3
218,3
219,5
220,7
221,5
222,5
223,3
224,4
225,2
226,4
227,4
228,2
229,0
230,4
231,3
232,3
233,1
234,4
235,0
236,3
237,4
238,2
239,1
240,2
241,2
242,3
243,5
244,4
245,2
246,3
247,0
248,4
249,1
250,4
251,1
252,0
253,0
254,0
255,0
