value,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,3
18,5
19,17
20,22
21,40
22,42
23,51
24,42
25,54
26,87
27,109
28,184
29,251
30,345
31,466
32,680
33,910
34,1185
35,1466
36,1794
37,2072
38,2558
39,2905
40,3584
41,4287
42,4977
43,5824
44,6395
45,6971
46,7345
47,7478
48,7339
49,7066
50,6980
51,6763
52,6948
53,7269
54,7463
55,7446
56,7177
57,6990
58,6845
59,6302
60,5810
61,5136
62,4688
63,4396
64,4028
65,3835
66,3733
67,3492
68,3554
69,3356
70,3023
71,2850
72,2574
73,2429
74,2171
75,1967
76,1784
77,1776
78,1671
79,1559
80,1542
81,1538
82,1447
83,1252
84,1289
85,1174
86,1113
87,1023
88,998
89,863
90,595
91,575
92,449
93,492
94,432
95,438
96,462
97,431
98,441
99,401
100,377
101,378
102,343
103,325
104,300
105,254
106,222
107,235
108,216
109,204
110,216
111,220
112,170
113,207
114,213
115,191
116,170
117,165
118,178
119,167
120,168
121,170
122,153
123,144
124,132
125,135
126,144
127,135
128,124
129,126
130,123
131,116
132,107
133,131
134,138
135,115
136,113
137,112
138,96
139,84
140,102
141,82
142,78
143,101
144,92
145,72
146,61
147,57
148,51
149,55
150,57
151,45
152,42
153,47
154,44
155,46
156,39
157,50
158,30
159,50
160,37
161,41
162,45
163,42
164,43
165,36
166,37
167,33
168,50
169,49
170,50
171,43
172,37
173,34
174,35
175,32
176,28
177,28
178,38
179,37
180,34
181,30
182,31
183,37
184,26
185,22
186,22
187,24
188,30
189,26
190,14
191,24
192,24
193,20
194,20
195,23
196,16
197,17
198,15
199,16
200,16
201,12
202,20
203,19
204,19
205,18
206,19
207,19
208,14
209,16
210,10
211,13
212,13
213,8
214,15
215,12
216,10
217,14
218,8
219,11
220,4
221,12
222,7
223,4
224,7
225,17
226,11
227,8
228,4
229,9
230,8
231,2
232,5
233,3
234,10
235,7
236,7
237,7
238,9
239,5
240,9
241,6
242,4
243,11
244,3
245,9
246,6
247,9
248,9
249,12
250,12
251,11
252,8
253,14
254,34
255,30
