value,count
0,0
1,0
2,0
3,0
4,0
5,0
6,1
7,1
8,1
9,9
10,33
11,72
12,88
13,112
14,135
15,167
16,179
17,192
18,228
19,280
20,354
21,420
22,500
23,711
24,846
25,973
26,1263
27,1632
28,2083
29,2598
30,2882
31,3490
32,3972
33,4508
34,4790
35,5169
36,5330
37,5782
38,5915
39,6007
40,6410
41,6749
42,6916
43,6738
44,6597
45,6544
46,6094
47,5773
48,5484
49,4994
50,4796
51,4508
52,4517
53,4407
54,4416
55,4144
56,3898
57,3647
58,3354
59,3036
60,2735
61,2470
62,2400
63,2336
64,2266
65,2179
66,2145
67,2040
68,1979
69,1869
70,1778
71,1723
72,1615
73,1591
74,1464
75,1423
76,1388
77,1334
78,1258
79,1274
80,1271
81,1216
82,1031
83,863
84,766
85,763
86,731
87,717
88,716
89,676
90,648
91,606
92,615
93,559
94,550
95,577
96,557
97,522
98,568
99,529
100,494
101,502
102,448
103,458
104,419
105,430
106,414
107,390
108,369
109,364
110,306
111,302
112,291
113,255
114,256
115,249
116,222
117,207
118,241
119,212
120,210
121,201
122,189
123,206
124,173
125,169
126,145
127,141
128,123
129,126
130,117
131,116
132,97
133,132
134,91
135,114
136,95
137,98
138,91
139,87
140,94
141,85
142,71
143,86
144,66
145,80
146,84
147,63
148,67
149,71
150,60
151,47
152,71
153,49
154,66
155,58
156,61
157,47
158,42
159,45
160,40
161,44
162,54
163,50
164,48
165,36
166,65
167,37
168,41
169,47
170,34
171,39
172,36
173,44
174,27
175,35
176,37
177,33
178,33
179,33
180,26
181,20
182,30
183,28
184,26
185,26
186,27
187,33
188,29
189,26
190,23
191,30
192,21
193,16
194,24
195,20
196,31
197,17
198,17
199,18
200,30
201,21
202,26
203,22
204,20
205,15
206,23
207,11
208,14
209,14
210,20
211,10
212,20
213,12
214,8
215,16
216,11
217,12
218,11
219,13
220,12
221,11
222,9
223,8
224,15
225,10
226,5
227,9
228,8
229,10
230,8
231,8
232,10
233,8
234,7
235,12
236,5
237,7
238,5
239,5
240,13
241,7
242,5
243,6
244,6
245,3
246,6
247,1
248,3
249,4
250,5
251,2
252,3
253,0
254,1
255,0
