value,count
0,0
1,0
2,1
3,0
4,2
5,0
6,3
7,3
8,9
9,7
10,12
11,20
12,20
13,42
14,73
15,152
16,248
17,407
18,525
19,731
20,1032
21,1172
22,1440
23,1752
24,2104
25,2575
26,3084
27,3532
28,3818
29,4023
30,4168
31,4123
32,4418
33,4796
34,4992
35,4946
36,4988
37,4883
38,4831
39,4751
40,4647
41,4525
42,4243
43,4146
44,3985
45,3850
46,3788
47,3507
48,3462
49,3480
50,3352
51,3153
52,3072
53,2956
54,2774
55,2626
56,2563
57,2366
58,2382
59,2281
60,2171
61,2129
62,2077
63,1982
64,1946
65,1804
66,1783
67,1698
68,1533
69,1509
70,1436
71,1404
72,1307
73,1287
74,1055
75,1029
76,1017
77,1009
78,889
79,849
80,813
81,779
82,776
83,720
84,693
85,584
86,558
87,484
88,480
89,451
90,432
91,405
92,399
93,433
94,371
95,363
96,372
97,359
98,337
99,288
100,306
101,299
102,259
103,299
104,268
105,279
106,247
107,235
108,228
109,237
110,188
111,231
112,214
113,193
114,194
115,169
116,156
117,164
118,178
119,154
120,149
121,165
122,140
123,164
124,152
125,150
126,149
127,146
128,117
129,113
130,95
131,80
132,84
133,80
134,86
135,83
136,85
137,100
138,96
139,91
140,72
141,75
142,75
143,65
144,46
145,93
146,55
147,50
148,57
149,66
150,65
151,56
152,51
153,55
154,55
155,56
156,54
157,50
158,55
159,51
160,50
161,54
162,39
163,61
164,44
165,51
166,38
167,37
168,44
169,47
170,56
171,41
172,37
173,39
174,41
175,40
176,30
177,25
178,45
179,41
180,27
181,32
182,23
183,28
184,30
185,34
186,35
187,25
188,27
189,32
190,32
191,29
192,25
193,31
194,27
195,22
196,24
197,23
198,23
199,22
200,27
201,18
202,15
203,20
204,17
205,24
206,25
207,18
208,17
209,19
210,21
211,16
212,16
213,26
214,12
215,11
216,10
217,7
218,9
219,13
220,8
221,11
222,10
223,9
224,8
225,7
226,6
227,4
228,8
229,5
230,4
231,4
232,4
233,1
234,0
235,1
236,2
237,2
238,3
239,1
240,2
241,3
242,5
243,2
244,2
245,2
246,3
247,1
248,2
249,1
250,0
251,2
252,5
253,3
254,0
255,0
