value,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,6
15,11
16,25
17,68
18,98
19,114
20,132
21,162
22,154
23,153
24,177
25,196
26,292
27,576
28,798
29,1110
30,1262
31,1674
32,1948
33,2464
34,2858
35,3361
36,3683
37,4055
38,4109
39,4435
40,4443
41,4402
42,4341
43,4186
44,4345
45,4215
46,4364
47,4675
48,4917
49,5102
50,5262
51,5327
52,5088
53,5187
54,4939
55,5009
56,4810
57,4904
58,4881
59,4779
60,4486
61,4545
62,4283
63,4310
64,4322
65,4491
66,4627
67,4623
68,4590
69,4509
70,4206
71,4071
72,3730
73,3520
74,3406
75,3229
76,3007
77,2882
78,2724
79,2415
80,2268
81,1920
82,1775
83,1700
84,1620
85,1442
86,1566
87,1432
88,1285
89,1226
90,1254
91,1172
92,1111
93,1083
94,1070
95,1029
96,979
97,912
98,771
99,760
100,694
101,556
102,310
103,313
104,291
105,280
106,245
107,268
108,239
109,217
110,232
111,219
112,205
113,199
114,221
115,190
116,194
117,173
118,167
119,164
120,178
121,163
122,154
123,136
124,141
125,132
126,121
127,157
128,116
129,115
130,97
131,104
132,99
133,103
134,91
135,91
136,89
137,86
138,78
139,58
140,73
141,72
142,58
143,60
144,67
145,52
146,46
147,51
148,48
149,58
150,56
151,41
152,44
153,56
154,66
155,57
156,35
157,43
158,29
159,39
160,35
161,32
162,34
163,19
164,29
165,46
166,28
167,25
168,35
169,18
170,26
171,28
172,17
173,31
174,17
175,17
176,19
177,16
178,15
179,18
180,18
181,10
182,17
183,18
184,12
185,17
186,12
187,20
188,12
189,19
190,15
191,18
192,19
193,25
194,14
195,11
196,14
197,13
198,8
199,10
200,14
201,11
202,13
203,14
204,14
205,10
206,9
207,8
208,3
209,8
210,8
211,8
212,11
213,5
214,13
215,9
216,9
217,13
218,5
219,9
220,7
221,9
222,3
223,5
224,6
225,6
226,12
227,11
228,2
229,5
230,7
231,11
232,4
233,5
234,9
235,7
236,6
237,7
238,6
239,13
240,3
241,6
242,4
243,9
244,7
245,4
246,6
247,10
248,6
249,10
250,4
251,4
252,4
253,1
254,0
255,0
