value,count
0,0
1,0
2,0
3,2
4,0
5,5
6,4
7,14
8,51
9,131
10,228
11,413
12,811
13,824
14,824
15,1006
16,1257
17,1323
18,1534
19,2271
20,3361
21,4552
22,5975
23,6979
24,8707
25,10949
26,12796
27,14833
28,15458
29,15890
30,14919
31,14763
32,15511
33,15835
34,15056
35,15382
36,15786
37,16101
38,15755
39,14810
40,14179
41,13227
42,12487
43,11359
44,10571
45,9922
46,9009
47,8435
48,7689
49,7377
50,6996
51,6309
52,6074
53,5520
54,5227
55,4721
56,4476
57,4209
58,3948
59,3817
60,3553
61,3270
62,3127
63,2859
64,2857
65,2724
66,2602
67,2539
68,2430
69,2256
70,2170
71,2185
72,2033
73,1972
74,1593
75,1401
76,1352
77,1326
78,1249
79,1222
80,1182
81,1105
82,1129
83,1041
84,1029
85,943
86,987
87,832
88,738
89,754
90,737
91,724
92,715
93,702
94,665
95,683
96,668
97,598
98,583
99,546
100,556
101,546
102,481
103,512
104,488
105,472
106,463
107,478
108,442
109,420
110,404
111,410
112,381
113,357
114,371
115,377
116,344
117,326
118,282
119,306
120,287
121,305
122,278
123,279
124,266
125,243
126,262
127,240
128,235
129,217
130,229
131,200
132,191
133,211
134,187
135,185
136,192
137,163
138,172
139,169
140,161
141,177
142,170
143,157
144,145
145,150
146,148
147,142
148,143
149,154
150,148
151,117
152,145
153,135
154,138
155,154
156,135
157,131
158,123
159,124
160,125
161,118
162,139
163,125
164,118
165,136
166,124
167,117
168,144
169,132
170,115
171,115
172,117
173,124
174,116
175,111
176,96
177,124
178,94
179,111
180,101
181,87
182,100
183,97
184,80
185,82
186,70
187,48
188,59
189,52
190,49
191,43
192,49
193,57
194,52
195,39
196,62
197,38
198,47
199,48
200,53
201,36
202,31
203,38
204,42
205,36
206,32
207,41
208,33
209,35
210,32
211,34
212,25
213,27
214,33
215,22
216,33
217,23
218,29
219,24
220,26
221,29
222,17
223,15
224,15
225,21
226,16
227,17
228,19
229,12
230,7
231,8
232,10
233,17
234,10
235,10
236,8
237,13
238,15
239,9
240,11
241,14
242,11
243,13
244,9
245,10
246,8
247,16
248,15
249,15
250,17
251,18
252,22
253,38
254,39
255,18
