value,count
0,0
1,0
2,1
3,1
4,1
5,2
6,3
7,8
8,17
9,49
10,87
11,133
12,190
13,329
14,432
15,528
16,725
17,1132
18,1196
19,1294
20,1546
21,1777
22,1985
23,1869
24,2068
25,2223
26,2523
27,2955
28,3287
29,3726
30,4265
31,4810
32,5406
33,6042
34,6853
35,7625
36,8289
37,8782
38,9526
39,10124
40,10534
41,10802
42,11066
43,10846
44,10915
45,10597
46,10488
47,9959
48,9560
49,9188
50,8980
51,8966
52,8486
53,8235
54,7358
55,6848
56,6349
57,5841
58,5518
59,5074
60,4361
61,4063
62,3744
63,3461
64,3251
65,2907
66,2516
67,2344
68,2144
69,1887
70,1792
71,1682
72,1501
73,1422
74,1280
75,1110
76,1113
77,1030
78,898
79,760
80,723
81,692
82,548
83,522
84,515
85,482
86,462
87,421
88,375
89,384
90,348
91,361
92,290
93,306
94,255
95,293
96,286
97,251
98,222
99,206
100,228
101,219
102,215
103,186
104,172
105,199
106,161
107,170
108,153
109,157
110,156
111,134
112,155
113,142
114,148
115,127
116,168
117,124
118,119
119,123
120,112
121,100
122,91
123,113
124,107
125,95
126,93
127,101
128,105
129,88
130,92
131,75
132,92
133,72
134,86
135,77
136,73
137,70
138,69
139,67
140,77
141,72
142,78
143,78
144,55
145,60
146,72
147,52
148,57
149,46
150,50
151,64
152,69
153,48
154,64
155,59
156,48
157,58
158,52
159,63
160,47
161,53
162,47
163,49
164,33
165,33
166,40
167,43
168,32
169,38
170,47
171,30
172,42
173,38
174,42
175,28
176,34
177,48
178,38
179,31
180,35
181,29
182,41
183,39
184,31
185,32
186,42
187,38
188,27
189,23
190,36
191,28
192,18
193,26
194,22
195,24
196,33
197,29
198,32
199,31
200,31
201,38
202,27
203,24
204,35
205,28
206,26
207,26
208,28
209,24
210,31
211,22
212,36
213,25
214,26
215,25
216,23
217,20
218,18
219,19
220,28
221,11
222,8
223,11
224,17
225,17
226,10
227,18
228,11
229,10
230,12
231,10
232,6
233,6
234,9
235,9
236,6
237,7
238,10
239,5
240,2
241,8
242,5
243,7
244,6
245,5
246,8
247,9
248,8
249,6
250,7
251,8
252,4
253,18
254,7
255,2
