value,count
0,0
1,0
2,0
3,0
4,1
5,0
6,2
7,3
8,2
9,2
10,2
11,4
12,6
13,18
14,34
15,94
16,176
17,276
18,440
19,647
20,747
21,753
22,904
23,1099
24,1296
25,1244
26,1266
27,1215
28,1116
29,1241
30,1216
31,1262
32,1214
33,1220
34,1249
35,1217
36,1184
37,1150
38,996
39,984
40,929
41,839
42,814
43,835
44,762
45,737
46,679
47,638
48,624
49,516
50,484
51,486
52,408
53,418
54,390
55,383
56,341
57,350
58,296
59,277
60,263
61,231
62,206
63,190
64,192
65,183
66,144
67,114
68,113
69,96
70,106
71,106
72,95
73,65
74,78
75,79
76,59
77,44
78,57
79,57
80,44
81,42
82,45
83,60
84,47
85,37
86,35
87,39
88,28
89,17
90,16
91,14
92,14
93,16
94,19
95,11
96,20
97,16
98,8
99,8
100,8
101,13
102,8
103,14
104,6
105,7
106,6
107,8
108,14
109,10
110,10
111,12
112,7
113,7
114,8
115,7
116,11
117,5
118,12
119,8
120,5
121,6
122,8
123,9
124,9
125,12
126,8
127,13
128,6
129,7
130,10
131,13
132,7
133,4
134,6
135,6
136,4
137,6
138,3
139,3
140,4
141,6
142,4
143,5
144,1
145,5
146,6
147,2
148,6
149,4
150,3
151,5
152,5
153,4
154,1
155,3
156,0
157,7
158,2
159,6
160,6
161,2
162,5
163,6
164,5
165,5
166,4
167,2
168,4
169,7
170,3
171,6
172,3
173,1
174,3
175,4
176,2
177,2
178,2
179,1
180,1
181,1
182,3
183,4
184,2
185,5
186,2
187,1
188,2
189,1
190,2
191,2
192,4
193,1
194,3
195,2
196,4
197,2
198,3
199,0
200,2
201,2
202,1
203,1
204,1
205,1
206,5
207,3
208,1
209,7
210,2
211,0
212,2
213,3
214,0
215,3
216,3
217,2
218,4
219,1
220,1
221,1
222,0
223,3
224,1
225,0
226,1
227,3
228,0
229,2
230,1
231,2
232,0
233,0
234,0
235,3
236,1
237,2
238,0
239,0
240,0
241,1
242,1
243,0
244,0
245,2
246,2
247,2
248,1
249,1
250,3
251,4
252,3
253,4
254,2
255,1
