value,count
0,0
1,0
2,0
3,0
4,0
5,0
6,2
7,0
8,1
9,1
10,1
11,10
12,17
13,26
14,59
15,79
16,123
17,190
18,226
19,257
20,335
21,355
22,424
23,410
24,460
25,592
26,636
27,832
28,960
29,1009
30,1133
31,1139
32,1234
33,1359
34,1563
35,1801
36,1972
37,2111
38,2445
39,2714
40,3063
41,3197
42,3423
43,3709
44,3881
45,3980
46,4101
47,4323
48,4706
49,5051
50,5041
51,5213
52,5194
53,5357
54,5245
55,4980
56,5004
57,4862
58,4799
59,4403
60,4169
61,3938
62,3661
63,3531
64,3486
65,3310
66,3258
67,3099
68,2925
69,2884
70,2637
71,2461
72,2233
73,2123
74,1874
75,1725
76,1539
77,1399
78,1148
79,1156
80,989
81,898
82,797
83,739
84,694
85,733
86,597
87,647
88,562
89,495
90,462
91,465
92,453
93,428
94,389
95,388
96,345
97,346
98,307
99,346
100,285
101,312
102,300
103,269
104,290
105,287
106,286
107,245
108,250
109,271
110,252
111,254
112,278
113,256
114,276
115,247
116,224
117,227
118,231
119,211
120,214
121,205
122,161
123,185
124,197
125,174
126,203
127,185
128,185
129,174
130,157
131,176
132,146
133,150
134,138
135,125
136,110
137,135
138,120
139,106
140,116
141,120
142,121
143,105
144,99
145,109
146,113
147,109
148,95
149,98
150,87
151,79
152,82
153,91
154,65
155,76
156,73
157,59
158,68
159,61
160,71
161,63
162,53
163,55
164,57
165,73
166,65
167,46
168,53
169,52
170,47
171,46
172,43
173,71
174,50
175,55
176,38
177,39
178,42
179,45
180,42
181,43
182,49
183,60
184,48
185,46
186,51
187,39
188,49
189,42
190,35
191,37
192,48
193,58
194,33
195,46
196,38
197,52
198,46
199,36
200,46
201,45
202,37
203,32
204,50
205,53
206,44
207,47
208,41
209,46
210,40
211,45
212,39
213,41
214,38
215,38
216,37
217,35
218,35
219,35
220,23
221,26
222,28
223,31
224,36
225,30
226,27
227,17
228,18
229,17
230,22
231,15
232,18
233,14
234,17
235,16
236,8
237,15
238,15
239,5
240,16
241,14
242,9
243,11
244,18
245,12
246,20
247,20
248,14
249,32
250,36
251,31
252,36
253,44
254,26
255,2
