value,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,2
11,5
12,17
13,30
14,53
15,123
16,180
17,175
18,263
19,389
20,472
21,466
22,480
23,575
24,671
25,620
26,665
27,726
28,774
29,807
30,827
31,906
32,947
33,995
34,1113
35,1115
36,1111
37,1167
38,1186
39,1195
40,1227
41,1216
42,1267
43,1303
44,1400
45,1386
46,1470
47,1463
48,1511
49,1477
50,1478
51,1480
52,1472
53,1453
54,1381
55,1354
56,1297
57,1241
58,1146
59,1101
60,1024
61,955
62,1036
63,962
64,888
65,864
66,765
67,741
68,655
69,582
70,575
71,542
72,526
73,461
74,413
75,325
76,319
77,276
78,264
79,248
80,249
81,209
82,214
83,184
84,153
85,141
86,140
87,152
88,119
89,102
90,135
91,111
92,102
93,114
94,106
95,90
96,87
97,58
98,62
99,61
100,51
101,61
102,41
103,29
104,40
105,36
106,35
107,32
108,30
109,25
110,30
111,19
112,23
113,17
114,21
115,16
116,16
117,18
118,19
119,13
120,20
121,24
122,11
123,18
124,16
125,11
126,9
127,5
128,17
129,10
130,2
131,7
132,6
133,13
134,13
135,7
136,19
137,9
138,10
139,6
140,3
141,11
142,6
143,7
144,5
145,7
146,7
147,6
148,10
149,5
150,7
151,2
152,3
153,3
154,7
155,4
156,5
157,6
158,5
159,7
160,3
161,5
162,3
163,3
164,6
165,2
166,9
167,3
168,4
169,4
170,7
171,6
172,4
173,4
174,3
175,3
176,3
177,4
178,0
179,4
180,4
181,2
182,4
183,5
184,2
185,0
186,2
187,3
188,4
189,3
190,3
191,3
192,2
193,1
194,2
195,3
196,1
197,2
198,2
199,3
200,2
201,2
202,1
203,2
204,2
205,1
206,0
207,2
208,1
209,2
210,1
211,3
212,2
213,2
214,3
215,0
216,1
217,1
218,2
219,0
220,1
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,1
237,1
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
