value,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,1
14,4
15,12
16,27
17,36
18,42
19,53
20,62
21,83
22,79
23,139
24,185
25,234
26,319
27,397
28,571
29,638
30,729
31,818
32,982
33,1133
34,1263
35,1495
36,1809
37,2131
38,2496
39,2809
40,3237
41,3606
42,3930
43,4255
44,4388
45,4643
46,4887
47,4967
48,5070
49,5281
50,5304
51,5527
52,5453
53,5663
54,5370
55,5343
56,5220
57,5232
58,5112
59,5032
60,4971
61,4717
62,4699
63,4521
64,4294
65,4184
66,4215
67,4154
68,3891
69,3730
70,3456
71,3298
72,3142
73,2937
74,2904
75,2822
76,2630
77,2579
78,2464
79,2466
80,2230
81,2270
82,2130
83,2153
84,2000
85,1981
86,1841
87,1615
88,1599
89,1530
90,1530
91,1485
92,1457
93,1375
94,1361
95,1296
96,1263
97,1230
98,1174
99,788
100,789
101,731
102,734
103,684
104,623
105,631
106,563
107,535
108,478
109,516
110,482
111,481
112,414
113,419
114,378
115,340
116,345
117,338
118,301
119,264
120,255
121,262
122,248
123,227
124,216
125,195
126,209
127,184
128,195
129,182
130,193
131,169
132,192
133,163
134,162
135,159
136,139
137,141
138,136
139,138
140,121
141,128
142,114
143,110
144,88
145,90
146,115
147,115
148,88
149,96
150,91
151,85
152,74
153,76
154,85
155,85
156,65
157,73
158,71
159,66
160,64
161,65
162,59
163,58
164,49
165,40
166,49
167,62
168,50
169,54
170,38
171,51
172,48
173,46
174,41
175,42
176,50
177,57
178,35
179,36
180,38
181,39
182,42
183,27
184,39
185,41
186,35
187,38
188,31
189,28
190,36
191,25
192,27
193,24
194,28
195,17
196,22
197,15
198,19
199,20
200,14
201,12
202,12
203,11
204,11
205,10
206,16
207,8
208,12
209,11
210,5
211,8
212,5
213,5
214,6
215,4
216,3
217,2
218,0
219,1
220,3
221,0
222,0
223,2
224,0
225,1
226,1
227,0
228,0
229,2
230,1
231,0
232,1
233,2
234,2
235,1
236,1
237,1
238,0
239,2
240,3
241,1
242,0
243,2
244,0
245,0
246,1
247,1
248,0
249,0
250,1
251,0
252,0
253,0
254,0
255,0
