value,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,1
8,2
9,3
10,0
11,0
12,0
13,2
14,5
15,15
16,64
17,113
18,217
19,325
20,448
21,576
22,643
23,657
24,719
25,708
26,720
27,721
28,770
29,857
30,823
31,855
32,923
33,1002
34,1097
35,1293
36,1387
37,1538
38,1757
39,1818
40,2124
41,2297
42,2533
43,2857
44,3133
45,3396
46,3805
47,4016
48,4188
49,4663
50,4950
51,5285
52,5410
53,5828
54,5990
55,6032
56,6100
57,6408
58,6524
59,6540
60,6611
61,6412
62,6350
63,5871
64,5878
65,5617
66,5388
67,5402
68,5236
69,5089
70,4988
71,4836
72,4459
73,4463
74,4320
75,4243
76,4138
77,4010
78,3711
79,3709
80,3577
81,3576
82,3301
83,3237
84,2994
85,2808
86,2636
87,2511
88,2338
89,2266
90,2009
91,1923
92,1869
93,1722
94,1572
95,1538
96,1458
97,1308
98,1319
99,1322
100,1196
101,1048
102,939
103,941
104,914
105,808
106,794
107,721
108,679
109,650
110,590
111,585
112,535
113,496
114,504
115,513
116,459
117,459
118,418
119,395
120,411
121,367
122,353
123,366
124,327
125,327
126,322
127,333
128,292
129,334
130,298
131,334
132,332
133,314
134,263
135,315
136,256
137,273
138,261
139,205
140,229
141,233
142,212
143,223
144,190
145,187
146,158
147,170
148,135
149,165
150,151
151,149
152,117
153,139
154,100
155,129
156,128
157,123
158,122
159,150
160,128
161,139
162,122
163,130
164,126
165,106
166,105
167,115
168,112
169,92
170,103
171,67
172,71
173,78
174,81
175,57
176,61
177,79
178,84
179,71
180,73
181,55
182,50
183,58
184,52
185,58
186,57
187,51
188,45
189,40
190,30
191,25
192,28
193,31
194,31
195,35
196,32
197,28
198,28
199,35
200,35
201,26
202,25
203,32
204,39
205,31
206,21
207,27
208,19
209,27
210,25
211,38
212,23
213,30
214,21
215,23
216,20
217,16
218,13
219,26
220,23
221,17
222,22
223,15
224,13
225,13
226,16
227,13
228,11
229,18
230,24
231,23
232,18
233,9
234,18
235,14
236,19
237,15
238,29
239,15
240,20
241,13
242,17
243,18
244,16
245,12
246,12
247,23
248,16
249,6
250,19
251,16
252,19
253,23
254,23
255,11
