value,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,1
9,1
10,0
11,1
12,5
13,10
14,21
15,71
16,112
17,186
18,278
19,314
20,425
21,556
22,636
23,686
24,697
25,922
26,1119
27,1377
28,1561
29,1780
30,1937
31,2018
32,2185
33,2307
34,2477
35,2563
36,2702
37,2730
38,2820
39,3014
40,2931
41,3025
42,2947
43,2888
44,3088
45,2976
46,3077
47,3052
48,3213
49,3226
50,3132
51,3115
52,3083
53,2947
54,2876
55,2738
56,2583
57,2391
58,2271
59,2059
60,1965
61,1779
62,1704
63,1589
64,1578
65,1490
66,1377
67,1360
68,1295
69,1191
70,1088
71,896
72,859
73,829
74,746
75,739
76,672
77,613
78,599
79,545
80,569
81,548
82,555
83,484
84,458
85,439
86,423
87,400
88,362
89,367
90,366
91,353
92,352
93,320
94,345
95,338
96,303
97,309
98,263
99,277
100,255
101,258
102,254
103,255
104,242
105,245
106,224
107,222
108,192
109,173
110,217
111,210
112,198
113,171
114,170
115,161
116,162
117,149
118,152
119,128
120,133
121,117
122,136
123,130
124,83
125,94
126,95
127,75
128,80
129,80
130,82
131,76
132,57
133,64
134,53
135,56
136,50
137,55
138,40
139,36
140,46
141,47
142,43
143,48
144,38
145,28
146,34
147,38
148,25
149,31
150,23
151,42
152,31
153,40
154,33
155,22
156,22
157,21
158,31
159,25
160,17
161,19
162,20
163,18
164,16
165,14
166,17
167,25
168,20
169,17
170,13
171,16
172,12
173,16
174,12
175,14
176,8
177,8
178,10
179,18
180,8
181,14
182,10
183,9
184,6
185,8
186,7
187,11
188,15
189,12
190,9
191,5
192,8
193,3
194,8
195,8
196,8
197,9
198,3
199,5
200,5
201,3
202,3
203,5
204,2
205,3
206,2
207,4
208,2
209,7
210,0
211,5
212,9
213,9
214,3
215,1
216,4
217,3
218,2
219,5
220,6
221,5
222,3
223,3
224,0
225,4
226,0
227,2
228,2
229,0
230,2
231,3
232,0
233,1
234,1
235,1
236,2
237,0
238,1
239,0
240,0
241,0
242,1
243,0
244,0
245,0
246,3
247,1
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
