value,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,2
8,6
9,22
10,74
11,104
12,172
13,226
14,256
15,309
16,462
17,448
18,559
19,584
20,664
21,736
22,901
23,1182
24,1217
25,1032
26,1074
27,1115
28,1194
29,1069
30,1067
31,1131
32,1179
33,1278
34,1423
35,1506
36,1640
37,1636
38,1679
39,1799
40,1719
41,1687
42,1760
43,1675
44,1817
45,1705
46,1625
47,1550
48,1563
49,1534
50,1439
51,1358
52,1298
53,1258
54,1124
55,1155
56,1135
57,1064
58,1012
59,920
60,852
61,714
62,692
63,561
64,588
65,545
66,454
67,414
68,430
69,366
70,334
71,309
72,277
73,273
74,262
75,230
76,234
77,210
78,175
79,158
80,145
81,112
82,105
83,100
84,89
85,75
86,63
87,80
88,75
89,59
90,53
91,53
92,39
93,42
94,55
95,31
96,30
97,25
98,25
99,30
100,29
101,32
102,20
103,21
104,19
105,14
106,19
107,7
108,17
109,13
110,13
111,16
112,15
113,15
114,17
115,18
116,8
117,17
118,12
119,15
120,17
121,3
122,13
123,12
124,17
125,14
126,3
127,11
128,7
129,6
130,8
131,4
132,6
133,5
134,10
135,8
136,9
137,7
138,10
139,8
140,6
141,5
142,7
143,4
144,5
145,6
146,4
147,3
148,4
149,3
150,6
151,4
152,4
153,6
154,5
155,1
156,5
157,8
158,5
159,5
160,6
161,5
162,2
163,0
164,0
165,3
166,4
167,4
168,3
169,7
170,2
171,0
172,4
173,3
174,3
175,2
176,3
177,4
178,1
179,1
180,2
181,4
182,4
183,4
184,4
185,1
186,2
187,1
188,1
189,1
190,2
191,1
192,1
193,1
194,1
195,2
196,1
197,3
198,1
199,2
200,1
201,1
202,2
203,1
204,2
205,3
206,1
207,0
208,0
209,5
210,2
211,2
212,1
213,2
214,1
215,0
216,0
217,0
218,1
219,1
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,1
234,0
235,0
236,0
237,1
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
