value,count
0,0
1,0
2,2
3,1
4,0
5,3
6,3
7,5
8,18
9,74
10,114
11,147
12,176
13,206
14,339
15,465
16,601
17,794
18,811
19,759
20,720
21,867
22,1069
23,1525
24,1705
25,1730
26,1770
27,1862
28,2064
29,2160
30,2250
31,2272
32,2287
33,2277
34,2240
35,2255
36,2253
37,2006
38,1818
39,1613
40,1391
41,1296
42,1065
43,989
44,874
45,750
46,668
47,579
48,553
49,526
50,425
51,412
52,430
53,340
54,330
55,296
56,267
57,228
58,202
59,175
60,168
61,151
62,141
63,140
64,109
65,115
66,113
67,88
68,84
69,85
70,61
71,59
72,66
73,54
74,43
75,33
76,39
77,40
78,41
79,23
80,17
81,26
82,31
83,19
84,21
85,20
86,15
87,11
88,16
89,6
90,15
91,8
92,7
93,12
94,7
95,12
96,5
97,8
98,9
99,8
100,11
101,9
102,4
103,12
104,10
105,9
106,8
107,4
108,5
109,7
110,6
111,9
112,5
113,11
114,5
115,3
116,7
117,6
118,3
119,6
120,6
121,5
122,6
123,6
124,7
125,1
126,2
127,6
128,4
129,3
130,4
131,5
132,4
133,9
134,2
135,3
136,3
137,2
138,2
139,1
140,1
141,3
142,2
143,1
144,6
145,2
146,2
147,2
148,6
149,0
150,4
151,6
152,0
153,4
154,3
155,2
156,2
157,0
158,4
159,3
160,4
161,1
162,3
163,3
164,3
165,0
166,3
167,2
168,3
169,2
170,4
171,1
172,0
173,1
174,1
175,2
176,2
177,3
178,1
179,5
180,2
181,4
182,1
183,1
184,0
185,5
186,3
187,1
188,1
189,4
190,2
191,1
192,2
193,3
194,3
195,2
196,0
197,4
198,2
199,1
200,1
201,1
202,4
203,1
204,3
205,3
206,2
207,3
208,1
209,1
210,0
211,0
212,1
213,0
214,1
215,1
216,1
217,3
218,0
219,1
220,0
221,3
222,0
223,1
224,0
225,1
226,0
227,1
228,0
229,0
230,0
231,0
232,1
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,1
250,0
251,0
252,1
253,0
254,0
255,0
