value,count
0,0
1,0
2,1
3,0
4,1
5,2
6,1
7,2
8,2
9,2
10,10
11,30
12,74
13,232
14,530
15,1081
16,1887
17,2563
18,2525
19,2576
20,2847
21,3071
22,3503
23,4069
24,4556
25,5258
26,5544
27,5830
28,5636
29,5693
30,5507
31,5433
32,5370
33,5305
34,5138
35,5009
36,5177
37,5247
38,5247
39,5453
40,5393
41,5209
42,5555
43,5321
44,5387
45,5181
46,5219
47,5190
48,5107
49,4796
50,4723
51,4656
52,4708
53,4587
54,4548
55,4586
56,4268
57,4179
58,4042
59,3966
60,3807
61,3651
62,3796
63,3705
64,3424
65,3457
66,3529
67,3198
68,3040
69,2845
70,2900
71,2756
72,2626
73,2526
74,2431
75,2338
76,2214
77,2079
78,1967
79,1913
80,1864
81,1762
82,1649
83,1585
84,1505
85,1488
86,1420
87,1363
88,1366
89,1232
90,1249
91,1153
92,1191
93,1069
94,1122
95,1124
96,1076
97,1028
98,1001
99,1011
100,971
101,1026
102,1025
103,930
104,882
105,923
106,893
107,841
108,847
109,776
110,769
111,683
112,686
113,686
114,641
115,644
116,620
117,577
118,612
119,516
120,565
121,551
122,527
123,493
124,489
125,449
126,433
127,402
128,411
129,426
130,344
131,379
132,329
133,313
134,304
135,293
136,285
137,269
138,285
139,244
140,241
141,222
142,213
143,185
144,186
145,172
146,185
147,202
148,174
149,162
150,145
151,141
152,140
153,135
154,120
155,99
156,112
157,74
158,101
159,115
160,84
161,99
162,80
163,82
164,87
165,83
166,67
167,71
168,85
169,83
170,77
171,66
172,73
173,43
174,65
175,51
176,49
177,43
178,39
179,34
180,60
181,49
182,38
183,41
184,23
185,36
186,34
187,44
188,22
189,35
190,38
191,30
192,27
193,26
194,29
195,25
196,22
197,29
198,31
199,15
200,28
201,23
202,20
203,20
204,18
205,21
206,22
207,18
208,21
209,24
210,15
211,24
212,17
213,12
214,14
215,15
216,8
217,14
218,11
219,9
220,11
221,9
222,10
223,4
224,4
225,6
226,7
227,8
228,5
229,6
230,3
231,2
232,7
233,6
234,6
235,5
236,8
237,5
238,9
239,8
240,4
241,6
242,3
243,6
244,3
245,5
246,5
247,4
248,10
249,8
250,0
251,4
252,3
253,5
254,4
255,0
