value,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,1
8,0
9,0
10,0
11,0
12,2
13,9
14,13
15,29
16,20
17,39
18,39
19,38
20,51
21,67
22,139
23,273
24,612
25,1210
26,2078
27,3271
28,4434
29,5330
30,6323
31,6598
32,7298
33,7392
34,7417
35,7324
36,7166
37,6923
38,6731
39,7205
40,7341
41,7032
42,7237
43,6907
44,6860
45,6767
46,6590
47,6506
48,6370
49,6521
50,6446
51,6398
52,6447
53,6507
54,6513
55,6230
56,6283
57,6082
58,6211
59,5917
60,5757
61,5815
62,5673
63,5429
64,5229
65,5164
66,4826
67,4646
68,4524
69,4266
70,4221
71,4209
72,4026
73,3970
74,3855
75,3915
76,3808
77,3651
78,3525
79,3426
80,3437
81,3136
82,3229
83,2892
84,2901
85,2743
86,2626
87,2508
88,2353
89,2235
90,2212
91,2226
92,2186
93,2072
94,2019
95,1848
96,1922
97,1719
98,1569
99,1406
100,1311
101,1242
102,1054
103,959
104,890
105,807
106,737
107,663
108,660
109,611
110,542
111,495
112,486
113,462
114,402
115,372
116,388
117,341
118,329
119,306
120,255
121,256
122,239
123,217
124,218
125,213
126,197
127,191
128,184
129,157
130,175
131,135
132,123
133,129
134,105
135,82
136,73
137,99
138,86
139,82
140,77
141,80
142,80
143,76
144,75
145,62
146,64
147,74
148,66
149,50
150,48
151,46
152,50
153,37
154,52
155,37
156,40
157,33
158,39
159,23
160,27
161,32
162,30
163,21
164,22
165,26
166,24
167,23
168,19
169,17
170,21
171,26
172,12
173,14
174,25
175,16
176,14
177,12
178,13
179,16
180,8
181,14
182,14
183,19
184,8
185,14
186,9
187,10
188,14
189,13
190,7
191,9
192,11
193,13
194,16
195,21
196,22
197,21
198,13
199,8
200,10
201,7
202,19
203,8
204,7
205,7
206,11
207,5
208,13
209,6
210,8
211,6
212,12
213,5
214,3
215,6
216,6
217,7
218,4
219,2
220,9
221,7
222,5
223,6
224,2
225,3
226,2
227,1
228,3
229,3
230,5
231,2
232,2
233,3
234,3
235,2
236,3
237,1
238,4
239,2
240,1
241,2
242,2
243,4
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
