value,count
0,0
1,0
2,0
3,0
4,0
5,1
6,1
7,1
8,24
9,101
10,220
11,281
12,345
13,337
14,374
15,483
16,658
17,797
18,735
19,810
20,809
21,943
22,1184
23,1421
24,1425
25,1426
26,1362
27,1313
28,1253
29,1265
30,1246
31,1224
32,1238
33,1341
34,1317
35,1312
36,1233
37,1269
38,1331
39,1290
40,1175
41,1173
42,1104
43,1159
44,1048
45,946
46,902
47,833
48,788
49,711
50,650
51,640
52,582
53,505
54,454
55,444
56,388
57,383
58,362
59,332
60,305
61,300
62,289
63,283
64,244
65,245
66,129
67,98
68,85
69,91
70,60
71,68
72,51
73,59
74,54
75,42
76,28
77,28
78,22
79,27
80,21
81,17
82,27
83,15
84,13
85,20
86,14
87,18
88,12
89,10
90,23
91,13
92,12
93,13
94,6
95,6
96,13
97,13
98,9
99,9
100,3
101,3
102,6
103,8
104,6
105,9
106,6
107,6
108,5
109,4
110,4
111,4
112,5
113,7
114,4
115,4
116,3
117,6
118,3
119,1
120,1
121,3
122,1
123,6
124,3
125,5
126,1
127,1
128,4
129,1
130,3
131,1
132,2
133,1
134,2
135,3
136,2
137,2
138,1
139,1
140,1
141,1
142,1
143,0
144,3
145,2
146,3
147,0
148,0
149,2
150,0
151,0
152,0
153,1
154,2
155,0
156,0
157,0
158,0
159,2
160,0
161,1
162,0
163,1
164,1
165,0
166,1
167,1
168,2
169,3
170,1
171,0
172,1
173,1
174,1
175,1
176,0
177,0
178,0
179,0
180,1
181,1
182,1
183,0
184,0
185,1
186,1
187,0
188,0
189,1
190,1
191,0
192,0
193,1
194,0
195,0
196,0
197,0
198,0
199,1
200,0
201,0
202,1
203,0
204,0
205,0
206,0
207,0
208,1
209,0
210,0
211,0
212,0
213,2
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
