value,count
0,0
1,1
2,0
3,1
4,3
5,3
6,1
7,2
8,3
9,10
10,17
11,38
12,65
13,112
14,182
15,277
16,497
17,750
18,926
19,1137
20,1428
21,1992
22,2698
23,3720
24,4999
25,6080
26,7046
27,7655
28,8017
29,8645
30,9125
31,9741
32,10120
33,10180
34,9711
35,10406
36,10622
37,10880
38,11050
39,11330
40,11496
41,11457
42,11453
43,11441
44,11222
45,11066
46,10822
47,10274
48,9761
49,9072
50,8598
51,8069
52,7667
53,7604
54,7183
55,6604
56,6337
57,5838
58,5255
59,5197
60,4897
61,4724
62,4593
63,4293
64,4071
65,3883
66,3509
67,3250
68,3035
69,2741
70,2343
71,2085
72,1905
73,1726
74,1564
75,1496
76,1412
77,1346
78,1232
79,1200
80,1137
81,1029
82,922
83,935
84,930
85,872
86,794
87,754
88,770
89,725
90,736
91,713
92,682
93,671
94,668
95,629
96,627
97,633
98,616
99,577
100,594
101,579
102,582
103,573
104,603
105,585
106,619
107,623
108,598
109,635
110,577
111,536
112,529
113,488
114,493
115,537
116,507
117,505
118,525
119,483
120,477
121,488
122,476
123,480
124,448
125,495
126,438
127,432
128,440
129,468
130,426
131,362
132,348
133,326
134,341
135,322
136,294
137,278
138,250
139,248
140,274
141,224
142,227
143,250
144,241
145,221
146,261
147,217
148,207
149,191
150,203
151,177
152,162
153,141
154,136
155,144
156,138
157,135
158,120
159,124
160,112
161,93
162,104
163,81
164,92
165,86
166,87
167,89
168,68
169,82
170,81
171,73
172,75
173,73
174,84
175,82
176,81
177,76
178,68
179,69
180,64
181,66
182,60
183,81
184,71
185,68
186,61
187,50
188,57
189,55
190,51
191,46
192,44
193,47
194,50
195,48
196,51
197,47
198,50
199,51
200,45
201,50
202,51
203,54
204,52
205,59
206,46
207,50
208,63
209,52
210,49
211,52
212,58
213,64
214,49
215,38
216,59
217,49
218,39
219,38
220,27
221,35
222,30
223,23
224,22
225,22
226,15
227,17
228,9
229,15
230,10
231,13
232,14
233,14
234,9
235,13
236,16
237,19
238,12
239,11
240,8
241,14
242,10
243,8
244,5
245,8
246,10
247,5
248,12
249,11
250,10
251,13
252,18
253,23
254,10
255,1
