value,count
0,0
1,0
2,2
3,1
4,0
5,1
6,3
7,2
8,11
9,44
10,124
11,221
12,206
13,222
14,198
15,235
16,251
17,261
18,222
19,258
20,263
21,290
22,302
23,424
24,568
25,790
26,1137
27,1488
28,1929
29,2317
30,2743
31,3197
32,3679
33,3960
34,4353
35,4602
36,5029
37,5298
38,5794
39,6431
40,6934
41,7095
42,7382
43,7556
44,7599
45,7885
46,7744
47,7785
48,7831
49,7816
50,7810
51,7771
52,7661
53,7664
54,7395
55,7110
56,6865
57,6571
58,6412
59,6314
60,6188
61,5882
62,5765
63,5516
64,5105
65,4989
66,4694
67,4377
68,4014
69,3812
70,3551
71,3377
72,3131
73,3046
74,2852
75,2622
76,2507
77,2367
78,2139
79,2102
80,1966
81,1781
82,1627
83,1459
84,1298
85,1340
86,1227
87,1079
88,1065
89,1017
90,971
91,920
92,890
93,804
94,773
95,773
96,737
97,704
98,646
99,609
100,577
101,495
102,501
103,436
104,431
105,424
106,368
107,368
108,314
109,311
110,320
111,268
112,259
113,244
114,203
115,186
116,191
117,176
118,157
119,168
120,132
121,151
122,131
123,122
124,130
125,120
126,108
127,83
128,82
129,67
130,80
131,79
132,86
133,81
134,78
135,65
136,78
137,72
138,52
139,53
140,62
141,51
142,48
143,52
144,41
145,33
146,52
147,49
148,43
149,40
150,38
151,40
152,27
153,24
154,33
155,32
156,38
157,35
158,25
159,28
160,22
161,28
162,18
163,24
164,22
165,23
166,19
167,24
168,18
169,21
170,25
171,31
172,19
173,18
174,25
175,24
176,24
177,8
178,13
179,18
180,13
181,18
182,5
183,14
184,12
185,14
186,15
187,16
188,12
189,8
190,4
191,3
192,3
193,9
194,5
195,10
196,6
197,3
198,8
199,6
200,6
201,10
202,4
203,9
204,4
205,7
206,7
207,6
208,5
209,9
210,4
211,7
212,7
213,6
214,2
215,7
216,2
217,4
218,11
219,9
220,4
221,9
222,3
223,4
224,4
225,3
226,2
227,1
228,0
229,1
230,0
231,2
232,0
233,0
234,0
235,0
236,3
237,0
238,0
239,0
240,0
241,0
242,1
243,0
244,1
245,1
246,1
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,1
255,0
