value,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,3
10,1
11,1
12,3
13,2
14,22
15,56
16,99
17,142
18,204
19,226
20,224
21,261
22,355
23,434
24,541
25,548
26,524
27,554
28,553
29,623
30,671
31,816
32,834
33,858
34,1039
35,1100
36,1264
37,1295
38,1492
39,1448
40,1464
41,1575
42,1554
43,1559
44,1547
45,1590
46,1542
47,1479
48,1424
49,1457
50,1363
51,1295
52,1248
53,1243
54,1270
55,1242
56,1200
57,1201
58,1146
59,1100
60,1070
61,971
62,921
63,897
64,832
65,811
66,799
67,813
68,756
69,649
70,676
71,613
72,612
73,543
74,518
75,477
76,408
77,398
78,349
79,322
80,320
81,299
82,291
83,273
84,241
85,186
86,213
87,206
88,192
89,191
90,156
91,161
92,122
93,113
94,126
95,126
96,97
97,81
98,88
99,72
100,57
101,66
102,55
103,62
104,49
105,44
106,41
107,34
108,46
109,29
110,29
111,39
112,31
113,25
114,24
115,27
116,19
117,23
118,29
119,18
120,17
121,25
122,18
123,12
124,15
125,15
126,16
127,17
128,10
129,13
130,13
131,12
132,15
133,14
134,9
135,12
136,10
137,12
138,11
139,11
140,13
141,6
142,3
143,10
144,7
145,10
146,3
147,10
148,6
149,13
150,11
151,7
152,8
153,11
154,6
155,10
156,4
157,1
158,7
159,10
160,8
161,8
162,4
163,5
164,4
165,6
166,3
167,6
168,3
169,7
170,2
171,5
172,3
173,1
174,3
175,7
176,1
177,2
178,2
179,4
180,3
181,1
182,3
183,3
184,6
185,2
186,2
187,0
188,1
189,3
190,2
191,0
192,2
193,4
194,0
195,2
196,0
197,2
198,2
199,2
200,4
201,3
202,2
203,1
204,0
205,1
206,2
207,3
208,2
209,2
210,2
211,1
212,1
213,0
214,1
215,0
216,1
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
