value,count
0,0
1,1
2,0
3,1
4,3
5,2
6,18
7,67
8,130
9,190
10,297
11,451
12,622
13,1040
14,1256
15,1597
16,2161
17,2440
18,2758
19,3461
20,3906
21,4058
22,4435
23,4624
24,5058
25,5923
26,6063
27,6835
28,7045
29,6947
30,7043
31,6910
32,7116
33,7227
34,7625
35,7692
36,8094
37,8318
38,8530
39,8731
40,9075
41,8988
42,9290
43,9345
44,9160
45,8977
46,8957
47,8615
48,8479
49,8194
50,8301
51,8389
52,8146
53,8004
54,7826
55,7707
56,7540
57,7348
58,7117
59,6960
60,6525
61,6290
62,6021
63,5997
64,5610
65,5180
66,4948
67,4772
68,4586
69,4392
70,4072
71,4024
72,3995
73,3893
74,3754
75,3561
76,3363
77,3216
78,3094
79,2967
80,2921
81,2695
82,2641
83,2683
84,2633
85,2620
86,2488
87,2374
88,2371
89,2358
90,2362
91,2207
92,2108
93,2149
94,2071
95,2083
96,2091
97,2025
98,1934
99,1903
100,1699
101,1786
102,1662
103,1564
104,1489
105,1475
106,1413
107,1377
108,1250
109,1220
110,1186
111,1189
112,1058
113,1045
114,1009
115,925
116,895
117,902
118,838
119,779
120,863
121,806
122,758
123,755
124,641
125,628
126,626
127,563
128,554
129,554
130,486
131,428
132,462
133,441
134,400
135,430
136,396
137,394
138,407
139,389
140,391
141,361
142,369
143,344
144,363
145,346
146,331
147,334
148,281
149,305
150,300
151,331
152,348
153,346
154,327
155,282
156,262
157,247
158,214
159,210
160,196
161,179
162,154
163,166
164,120
165,78
166,96
167,95
168,90
169,85
170,89
171,80
172,71
173,70
174,79
175,59
176,43
177,25
178,24
179,26
180,28
181,40
182,36
183,18
184,31
185,18
186,21
187,20
188,13
189,23
190,19
191,18
192,15
193,17
194,12
195,17
196,16
197,11
198,12
199,16
200,13
201,16
202,11
203,18
204,24
205,14
206,10
207,15
208,17
209,10
210,9
211,14
212,15
213,14
214,11
215,11
216,10
217,11
218,11
219,9
220,10
221,13
222,12
223,8
224,3
225,7
226,6
227,6
228,7
229,4
230,8
231,4
232,3
233,6
234,8
235,6
236,3
237,8
238,5
239,4
240,3
241,3
242,2
243,6
244,2
245,5
246,3
247,4
248,6
249,8
250,5
251,5
252,3
253,8
254,4
255,1
