value,count
0,0
1,0
2,0
3,0
4,0
5,5
6,6
7,5
8,12
9,14
10,25
11,28
12,67
13,126
14,175
15,321
16,620
17,980
18,1384
19,2268
20,3595
21,4475
22,5083
23,5539
24,5818
25,6134
26,5870
27,5627
28,5086
29,4626
30,4294
31,4239
32,3822
33,3702
34,3307
35,3253
36,3128
37,3025
38,2955
39,2704
40,2533
41,2369
42,2109
43,2028
44,1914
45,1856
46,1772
47,1617
48,1574
49,1506
50,1400
51,1324
52,1234
53,1122
54,1075
55,1016
56,982
57,925
58,919
59,883
60,816
61,859
62,787
63,754
64,704
65,683
66,709
67,666
68,617
69,636
70,610
71,590
72,515
73,548
74,502
75,482
76,483
77,435
78,398
79,428
80,425
81,375
82,375
83,344
84,362
85,348
86,327
87,339
88,342
89,291
90,299
91,312
92,269
93,256
94,260
95,307
96,284
97,250
98,262
99,247
100,268
101,259
102,251
103,221
104,232
105,244
106,229
107,208
108,206
109,197
110,171
111,162
112,180
113,142
114,146
115,152
116,125
117,127
118,137
119,126
120,118
121,111
122,99
123,103
124,117
125,97
126,101
127,96
128,93
129,82
130,86
131,64
132,71
133,70
134,62
135,76
136,66
137,89
138,65
139,62
140,63
141,75
142,61
143,54
144,61
145,66
146,56
147,51
148,54
149,60
150,54
151,38
152,54
153,42
154,50
155,37
156,51
157,42
158,49
159,41
160,45
161,43
162,38
163,42
164,41
165,33
166,43
167,34
168,37
169,38
170,31
171,33
172,34
173,38
174,24
175,29
176,27
177,20
178,25
179,24
180,23
181,27
182,24
183,18
184,21
185,23
186,18
187,20
188,22
189,15
190,17
191,17
192,18
193,15
194,19
195,12
196,7
197,16
198,20
199,16
200,13
201,10
202,12
203,7
204,10
205,10
206,12
207,5
208,8
209,12
210,14
211,15
212,13
213,13
214,11
215,10
216,6
217,9
218,15
219,10
220,10
221,5
222,8
223,6
224,2
225,7
226,4
227,3
228,9
229,7
230,7
231,1
232,3
233,3
234,0
235,2
236,4
237,0
238,4
239,4
240,0
241,3
242,0
243,1
244,1
245,2
246,0
247,0
248,2
249,2
250,1
251,2
252,1
253,2
254,2
255,0
