value,count
0,1
1,1
2,1
3,1
4,8
5,28
6,66
7,220
8,402
9,583
10,912
11,1124
12,1174
13,1550
14,1591
15,1663
16,2096
17,2141
18,2326
19,2966
20,2998
21,3243
22,4067
23,4500
24,4295
25,4112
26,3964
27,4470
28,4466
29,4598
30,4663
31,4446
32,4811
33,4697
34,4807
35,4449
36,4361
37,4391
38,4227
39,4067
40,3857
41,3516
42,3252
43,3188
44,2986
45,2717
46,2582
47,2157
48,2151
49,1852
50,1672
51,1476
52,1348
53,1279
54,1153
55,1186
56,1067
57,946
58,902
59,829
60,764
61,702
62,634
63,602
64,537
65,490
66,461
67,423
68,388
69,375
70,392
71,334
72,277
73,252
74,239
75,230
76,221
77,194
78,176
79,191
80,197
81,173
82,158
83,159
84,128
85,147
86,130
87,113
88,122
89,104
90,97
91,104
92,96
93,102
94,73
95,81
96,96
97,72
98,72
99,73
100,65
101,61
102,51
103,64
104,44
105,55
106,36
107,47
108,45
109,42
110,41
111,45
112,48
113,42
114,32
115,23
116,37
117,37
118,34
119,20
120,26
121,30
122,26
123,25
124,44
125,31
126,37
127,30
128,22
129,27
130,24
131,19
132,34
133,13
134,32
135,19
136,21
137,17
138,19
139,15
140,15
141,18
142,16
143,22
144,16
145,19
146,26
147,19
148,11
149,15
150,13
151,18
152,16
153,19
154,11
155,13
156,11
157,13
158,12
159,12
160,7
161,13
162,18
163,9
164,15
165,19
166,10
167,14
168,14
169,19
170,9
171,15
172,9
173,11
174,9
175,6
176,12
177,9
178,9
179,10
180,4
181,9
182,11
183,6
184,9
185,2
186,7
187,14
188,8
189,6
190,12
191,5
192,4
193,9
194,6
195,10
196,9
197,3
198,4
199,2
200,7
201,6
202,11
203,2
204,5
205,4
206,6
207,7
208,11
209,7
210,2
211,2
212,7
213,3
214,7
215,5
216,5
217,6
218,7
219,6
220,5
221,4
222,2
223,9
224,1
225,3
226,0
227,2
228,6
229,6
230,4
231,4
232,2
233,4
234,2
235,3
236,3
237,2
238,1
239,4
240,1
241,3
242,2
243,1
244,3
245,5
246,3
247,2
248,1
249,3
250,1
251,0
252,9
253,12
254,3
255,2
