value,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,2
8,15
9,81
10,195
11,313
12,419
13,513
14,482
15,588
16,651
17,602
18,651
19,781
20,890
21,1174
22,1346
23,1702
24,2176
25,2929
26,3746
27,4444
28,4883
29,4839
30,4981
31,5078
32,5352
33,5868
34,6087
35,6280
36,6684
37,6975
38,7333
39,7526
40,8074
41,8249
42,8504
43,8715
44,9056
45,9500
46,9636
47,9809
48,9983
49,10347
50,10337
51,10281
52,10194
53,10405
54,10500
55,10332
56,10244
57,10019
58,9853
59,9475
60,9276
61,9114
62,9211
63,9121
64,8993
65,8713
66,8332
67,8057
68,7697
69,7382
70,6931
71,6691
72,6359
73,6025
74,5775
75,5425
76,5253
77,4906
78,4775
79,4639
80,4555
81,4349
82,4116
83,4093
84,3760
85,3574
86,3560
87,3303
88,3117
89,2989
90,2900
91,2672
92,2533
93,2407
94,2391
95,2320
96,2380
97,2253
98,2237
99,2259
100,2182
101,2056
102,1959
103,1791
104,1810
105,1732
106,1660
107,1592
108,1457
109,1490
110,1326
111,1295
112,1272
113,1223
114,1191
115,1148
116,1170
117,1145
118,1076
119,1040
120,1012
121,910
122,913
123,887
124,833
125,806
126,740
127,653
128,685
129,567
130,563
131,501
132,485
133,440
134,326
135,332
136,312
137,251
138,250
139,224
140,214
141,235
142,194
143,177
144,151
145,150
146,134
147,116
148,109
149,88
150,102
151,100
152,80
153,84
154,102
155,77
156,65
157,68
158,65
159,59
160,50
161,53
162,43
163,56
164,39
165,30
166,37
167,29
168,25
169,22
170,24
171,29
172,24
173,21
174,24
175,19
176,17
177,23
178,24
179,16
180,12
181,11
182,16
183,20
184,14
185,17
186,12
187,8
188,16
189,12
190,15
191,15
192,12
193,13
194,8
195,9
196,11
197,9
198,6
199,7
200,6
201,7
202,6
203,6
204,10
205,7
206,6
207,11
208,1
209,5
210,5
211,4
212,3
213,5
214,3
215,4
216,4
217,4
218,3
219,2
220,5
221,2
222,2
223,4
224,3
225,1
226,10
227,2
228,3
229,3
230,4
231,3
232,2
233,2
234,0
235,0
236,0
237,1
238,3
239,1
240,0
241,2
242,3
243,0
244,0
245,1
246,0
247,1
248,0
249,3
250,1
251,1
252,1
253,1
254,0
255,1
