value,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,3
11,12
12,28
13,77
14,141
15,213
16,341
17,415
18,409
19,505
20,647
21,768
22,1058
23,1423
24,2043
25,2962
26,3387
27,4170
28,4762
29,5190
30,5704
31,5614
32,5771
33,6163
34,6252
35,6474
36,6823
37,6978
38,7100
39,7155
40,7296
41,7221
42,6923
43,6999
44,6999
45,6961
46,6734
47,6672
48,6337
49,6175
50,6075
51,5764
52,5660
53,5355
54,5034
55,4804
56,4711
57,4423
58,4380
59,4213
60,3973
61,3831
62,3668
63,3473
64,3050
65,2759
66,2636
67,2412
68,2318
69,2208
70,1914
71,1879
72,1821
73,1758
74,1664
75,1529
76,1515
77,1356
78,1383
79,1208
80,1209
81,1152
82,1118
83,978
84,959
85,855
86,824
87,854
88,791
89,717
90,722
91,674
92,661
93,656
94,614
95,556
96,597
97,587
98,520
99,522
100,467
101,488
102,436
103,444
104,397
105,430
106,382
107,370
108,381
109,338
110,309
111,293
112,318
113,325
114,261
115,253
116,246
117,216
118,263
119,241
120,223
121,187
122,170
123,193
124,203
125,193
126,171
127,145
128,152
129,178
130,152
131,143
132,127
133,128
134,128
135,118
136,127
137,118
138,131
139,136
140,93
141,118
142,104
143,112
144,102
145,90
146,103
147,109
148,109
149,96
150,81
151,109
152,107
153,102
154,88
155,77
156,99
157,106
158,101
159,98
160,82
161,101
162,82
163,78
164,77
165,82
166,80
167,70
168,78
169,82
170,79
171,70
172,50
173,57
174,51
175,42
176,38
177,48
178,45
179,44
180,42
181,43
182,49
183,40
184,36
185,30
186,28
187,19
188,25
189,26
190,15
191,7
192,13
193,6
194,14
195,10
196,12
197,9
198,3
199,5
200,10
201,6
202,7
203,8
204,6
205,8
206,10
207,3
208,7
209,7
210,8
211,6
212,6
213,6
214,3
215,3
216,4
217,1
218,3
219,1
220,1
221,0
222,0
223,3
224,1
225,2
226,1
227,2
228,1
229,1
230,1
231,0
232,7
233,2
234,0
235,2
236,0
237,0
238,3
239,1
240,2
241,1
242,3
243,4
244,2
245,5
246,4
247,3
248,3
249,2
250,1
251,0
252,0
253,0
254,0
255,0
