value,count
0,0
1,0
2,0
3,0
4,0
5,1
6,3
7,3
8,5
9,3
10,4
11,14
12,21
13,44
14,87
15,146
16,193
17,219
18,300
19,380
20,453
21,403
22,451
23,517
24,523
25,555
26,620
27,761
28,885
29,853
30,939
31,1007
32,1142
33,1222
34,1400
35,1386
36,1572
37,1690
38,1753
39,1834
40,1820
41,1910
42,1757
43,1820
44,1675
45,1614
46,1555
47,1506
48,1554
49,1464
50,1397
51,1378
52,1407
53,1383
54,1389
55,1316
56,1276
57,1219
58,1220
59,1207
60,1240
61,1145
62,1120
63,1184
64,1114
65,1067
66,1146
67,1085
68,1118
69,1050
70,1012
71,1042
72,994
73,1034
74,1010
75,1031
76,1050
77,960
78,1001
79,1011
80,953
81,933
82,857
83,855
84,799
85,785
86,723
87,693
88,718
89,667
90,675
91,624
92,614
93,607
94,580
95,639
96,601
97,572
98,591
99,548
100,546
101,483
102,461
103,431
104,410
105,407
106,378
107,345
108,336
109,396
110,337
111,304
112,315
113,352
114,344
115,344
116,358
117,315
118,288
119,272
120,282
121,250
122,249
123,214
124,198
125,204
126,201
127,169
128,147
129,149
130,139
131,112
132,108
133,108
134,101
135,95
136,101
137,79
138,89
139,90
140,76
141,70
142,71
143,50
144,59
145,63
146,58
147,57
148,50
149,57
150,63
151,46
152,56
153,44
154,55
155,38
156,48
157,51
158,52
159,35
160,48
161,56
162,55
163,48
164,41
165,45
166,56
167,68
168,53
169,55
170,63
171,62
172,69
173,78
174,95
175,102
176,90
177,85
178,66
179,57
180,59
181,67
182,67
183,52
184,59
185,55
186,55
187,55
188,58
189,53
190,35
191,47
192,51
193,45
194,41
195,31
196,38
197,30
198,30
199,22
200,15
201,13
202,7
203,10
204,8
205,3
206,6
207,3
208,5
209,3
210,1
211,3
212,4
213,2
214,1
215,2
216,5
217,1
218,2
219,4
220,2
221,0
222,1
223,1
224,1
225,0
226,1
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
