value,count
0,0
1,0
2,0
3,0
4,3
5,5
6,36
7,96
8,115
9,218
10,300
11,310
12,339
13,494
14,620
15,875
16,1333
17,1612
18,2125
19,2790
20,2963
21,3088
22,3420
23,3899
24,4374
25,4084
26,3687
27,3408
28,3383
29,3475
30,3651
31,3566
32,3564
33,3717
34,3520
35,3334
36,3214
37,3060
38,2897
39,2748
40,2577
41,2294
42,2240
43,2155
44,2121
45,1886
46,1677
47,1568
48,1448
49,1371
50,1277
51,1197
52,1089
53,1047
54,974
55,896
56,776
57,821
58,722
59,708
60,620
61,576
62,547
63,484
64,424
65,383
66,393
67,321
68,296
69,259
70,239
71,226
72,210
73,178
74,211
75,158
76,159
77,139
78,119
79,110
80,110
81,131
82,105
83,96
84,88
85,92
86,59
87,63
88,52
89,38
90,54
91,42
92,43
93,42
94,37
95,31
96,44
97,28
98,27
99,23
100,26
101,21
102,27
103,22
104,11
105,16
106,10
107,18
108,14
109,11
110,8
111,19
112,13
113,13
114,10
115,11
116,6
117,7
118,12
119,12
120,17
121,7
122,6
123,13
124,5
125,7
126,1
127,7
128,14
129,7
130,3
131,5
132,3
133,3
134,7
135,11
136,1
137,4
138,7
139,2
140,7
141,3
142,4
143,5
144,2
145,4
146,2
147,3
148,1
149,3
150,3
151,3
152,2
153,1
154,2
155,5
156,3
157,3
158,1
159,2
160,2
161,2
162,0
163,2
164,2
165,2
166,5
167,1
168,3
169,2
170,1
171,2
172,2
173,0
174,0
175,0
176,1
177,0
178,0
179,0
180,1
181,2
182,0
183,1
184,0
185,2
186,0
187,0
188,0
189,2
190,0
191,0
192,0
193,0
194,0
195,1
196,1
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,1
206,0
207,0
208,0
209,0
210,1
211,1
212,1
213,0
214,0
215,0
216,1
217,1
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
