value,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,1
8,10
9,60
10,287
11,497
12,711
13,1070
14,1194
15,1195
16,1543
17,1584
18,1527
19,1732
20,1934
21,2148
22,2601
23,2672
24,3055
25,3282
26,3628
27,4037
28,4351
29,4370
30,4265
31,4120
32,4184
33,4370
34,4230
35,4290
36,4497
37,4512
38,4498
39,4431
40,4425
41,4466
42,4363
43,4298
44,4298
45,4020
46,4213
47,4115
48,3833
49,3928
50,3686
51,3647
52,3619
53,3493
54,3276
55,3201
56,2937
57,2897
58,2762
59,2742
60,2588
61,2463
62,2365
63,2337
64,2302
65,2258
66,2189
67,2075
68,1994
69,1970
70,1886
71,1869
72,1767
73,1730
74,1650
75,1573
76,1554
77,1531
78,1510
79,1365
80,1354
81,1292
82,1272
83,1293
84,1220
85,1170
86,1232
87,1154
88,1141
89,1185
90,1153
91,1106
92,1137
93,1065
94,1101
95,1029
96,1113
97,996
98,1053
99,996
100,1059
101,1037
102,931
103,988
104,948
105,957
106,976
107,920
108,880
109,800
110,879
111,853
112,848
113,814
114,832
115,873
116,782
117,799
118,723
119,784
120,702
121,744
122,760
123,685
124,736
125,649
126,658
127,659
128,652
129,619
130,615
131,606
132,597
133,623
134,611
135,540
136,543
137,562
138,572
139,504
140,555
141,506
142,495
143,469
144,455
145,440
146,441
147,398
148,387
149,377
150,415
151,396
152,383
153,357
154,365
155,377
156,348
157,322
158,350
159,355
160,345
161,279
162,265
163,260
164,238
165,253
166,201
167,177
168,200
169,187
170,148
171,165
172,164
173,143
174,155
175,149
176,126
177,128
178,102
179,109
180,107
181,68
182,100
183,100
184,95
185,74
186,64
187,58
188,68
189,51
190,56
191,48
192,53
193,47
194,35
195,46
196,40
197,34
198,25
199,50
200,30
201,27
202,25
203,35
204,25
205,22
206,19
207,23
208,13
209,10
210,10
211,9
212,9
213,6
214,4
215,10
216,3
217,4
218,2
219,6
220,3
221,4
222,4
223,2
224,3
225,1
226,6
227,2
228,1
229,0
230,0
231,0
232,0
233,2
234,1
235,1
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
