value,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,1
10,0
11,0
12,4
13,1
14,1
15,3
16,10
17,11
18,20
19,30
20,39
21,51
22,63
23,83
24,117
25,115
26,177
27,301
28,430
29,510
30,630
31,720
32,946
33,1127
34,1286
35,1539
36,1706
37,2022
38,2284
39,2423
40,2712
41,3006
42,3303
43,3741
44,3835
45,4284
46,4482
47,4789
48,5066
49,5525
50,5839
51,5986
52,6360
53,6552
54,6929
55,6844
56,6864
57,7066
58,7195
59,7545
60,7272
61,7428
62,7451
63,7362
64,7320
65,7287
66,7424
67,7005
68,6807
69,6912
70,7033
71,6987
72,7140
73,6652
74,6604
75,6654
76,6449
77,6181
78,5835
79,5664
80,5198
81,4881
82,4642
83,4380
84,4379
85,4341
86,4289
87,4262
88,3981
89,3817
90,3694
91,3403
92,3065
93,2859
94,2719
95,2575
96,2365
97,2298
98,2249
99,2152
100,1991
101,1981
102,1795
103,1687
104,1463
105,1409
106,1334
107,1213
108,1134
109,1043
110,918
111,919
112,830
113,815
114,776
115,680
116,644
117,625
118,597
119,547
120,588
121,536
122,521
123,478
124,440
125,421
126,408
127,427
128,380
129,320
130,375
131,286
132,267
133,305
134,294
135,290
136,243
137,244
138,219
139,214
140,205
141,214
142,224
143,207
144,192
145,187
146,177
147,187
148,152
149,169
150,156
151,152
152,148
153,154
154,116
155,122
156,126
157,103
158,94
159,76
160,117
161,99
162,107
163,98
164,86
165,93
166,74
167,75
168,65
169,66
170,52
171,56
172,64
173,49
174,43
175,42
176,34
177,38
178,32
179,35
180,33
181,37
182,47
183,44
184,33
185,40
186,35
187,39
188,29
189,33
190,42
191,34
192,29
193,40
194,29
195,31
196,32
197,29
198,33
199,28
200,29
201,29
202,32
203,25
204,22
205,28
206,26
207,24
208,18
209,29
210,21
211,18
212,16
213,25
214,13
215,18
216,19
217,14
218,12
219,17
220,10
221,15
222,16
223,10
224,10
225,18
226,14
227,13
228,13
229,19
230,14
231,13
232,13
233,14
234,13
235,4
236,13
237,15
238,14
239,20
240,11
241,18
242,16
243,11
244,24
245,10
246,14
247,22
248,20
249,28
250,15
251,25
252,25
253,21
254,22
255,3
