value,count
0,0
1,1
2,4
3,3
4,1
5,3
6,4
7,7
8,10
9,21
10,42
11,96
12,183
13,245
14,356
15,600
16,727
17,1019
18,1481
19,1899
20,2317
21,2864
22,3535
23,3806
24,3893
25,3548
26,3052
27,2737
28,2561
29,2486
30,2498
31,2115
32,1895
33,1680
34,1544
35,1314
36,1197
37,1081
38,971
39,855
40,752
41,695
42,596
43,526
44,493
45,391
46,378
47,346
48,314
49,318
50,269
51,268
52,253
53,203
54,162
55,161
56,157
57,123
58,123
59,131
60,122
61,101
62,115
63,110
64,91
65,82
66,78
67,62
68,66
69,58
70,53
71,74
72,48
73,56
74,35
75,51
76,41
77,37
78,44
79,34
80,37
81,24
82,38
83,32
84,36
85,24
86,28
87,28
88,20
89,23
90,27
91,30
92,24
93,30
94,31
95,17
96,31
97,24
98,18
99,15
100,20
101,19
102,20
103,17
104,28
105,17
106,16
107,21
108,16
109,13
110,18
111,9
112,13
113,13
114,16
115,20
116,17
117,6
118,11
119,13
120,12
121,11
122,12
123,14
124,8
125,17
126,16
127,18
128,12
129,7
130,11
131,9
132,10
133,17
134,7
135,8
136,7
137,14
138,13
139,3
140,11
141,7
142,5
143,8
144,7
145,9
146,5
147,6
148,6
149,11
150,10
151,6
152,5
153,8
154,12
155,5
156,6
157,12
158,11
159,4
160,4
161,7
162,7
163,13
164,5
165,6
166,8
167,8
168,3
169,5
170,8
171,6
172,8
173,1
174,6
175,9
176,3
177,4
178,7
179,6
180,7
181,6
182,5
183,5
184,6
185,10
186,5
187,4
188,2
189,5
190,6
191,3
192,4
193,6
194,4
195,8
196,4
197,8
198,2
199,6
200,2
201,5
202,2
203,4
204,1
205,4
206,4
207,6
208,3
209,4
210,1
211,6
212,3
213,5
214,1
215,8
216,3
217,6
218,4
219,3
220,2
221,9
222,7
223,4
224,2
225,7
226,3
227,0
228,4
229,4
230,4
231,1
232,1
233,4
234,3
235,0
236,2
237,3
238,2
239,0
240,0
241,0
242,2
243,1
244,2
245,1
246,1
247,0
248,0
249,1
250,1
251,3
252,2
253,4
254,0
255,1
