value,count
0,0
1,0
2,0
3,0
4,0
5,0
6,1
7,1
8,3
9,7
10,20
11,46
12,112
13,176
14,235
15,334
16,476
17,708
18,998
19,1566
20,2033
21,2356
22,2975
23,3523
24,4279
25,4610
26,5019
27,5178
28,5374
29,5505
30,5756
31,6223
32,6126
33,6173
34,6238
35,6011
36,5889
37,5707
38,5806
39,5604
40,5564
41,5400
42,5379
43,5048
44,5028
45,4731
46,4601
47,4206
48,4203
49,3879
50,3718
51,3585
52,3367
53,3123
54,2966
55,2793
56,2683
57,2498
58,2421
59,2283
60,2159
61,1843
62,1795
63,1687
64,1600
65,1486
66,1379
67,1333
68,1193
69,1141
70,1137
71,1058
72,1008
73,926
74,888
75,830
76,784
77,733
78,736
79,681
80,632
81,633
82,635
83,612
84,571
85,541
86,506
87,504
88,507
89,461
90,442
91,442
92,412
93,346
94,408
95,393
96,374
97,352
98,328
99,289
100,299
101,285
102,278
103,260
104,265
105,242
106,226
107,232
108,222
109,209
110,205
111,204
112,168
113,188
114,160
115,182
116,138
117,137
118,143
119,107
120,130
121,122
122,113
123,103
124,111
125,94
126,99
127,78
128,99
129,74
130,66
131,66
132,55
133,76
134,71
135,73
136,69
137,52
138,57
139,57
140,38
141,55
142,57
143,35
144,30
145,42
146,41
147,30
148,25
149,26
150,26
151,38
152,35
153,19
154,27
155,19
156,32
157,25
158,28
159,21
160,16
161,24
162,19
163,20
164,17
165,12
166,14
167,15
168,9
169,10
170,17
171,20
172,17
173,16
174,12
175,8
176,11
177,11
178,9
179,13
180,12
181,3
182,6
183,7
184,9
185,9
186,7
187,4
188,8
189,9
190,6
191,6
192,7
193,7
194,1
195,4
196,5
197,2
198,7
199,9
200,3
201,5
202,4
203,5
204,4
205,1
206,6
207,2
208,4
209,2
210,1
211,1
212,4
213,3
214,3
215,2
216,2
217,0
218,1
219,4
220,2
221,1
222,1
223,1
224,1
225,1
226,2
227,0
228,0
229,3
230,0
231,2
232,1
233,1
234,1
235,0
236,0
237,0
238,1
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
