value,count
0,0
1,0
2,0
3,0
4,1
5,8
6,36
7,84
8,217
9,244
10,363
11,360
12,434
13,599
14,675
15,941
16,1378
17,1690
18,2337
19,2961
20,2930
21,3084
22,3677
23,4072
24,4497
25,4083
26,3714
27,3926
28,3717
29,3821
30,4131
31,4202
32,4098
33,4005
34,3845
35,3552
36,3310
37,3266
38,3237
39,3021
40,2835
41,2921
42,2691
43,2621
44,2390
45,2175
46,1956
47,1832
48,1566
49,1422
50,1328
51,1176
52,1059
53,1035
54,938
55,866
56,858
57,760
58,760
59,735
60,656
61,606
62,556
63,572
64,472
65,486
66,456
67,462
68,379
69,358
70,343
71,323
72,285
73,264
74,260
75,270
76,261
77,262
78,214
79,230
80,204
81,183
82,191
83,164
84,158
85,158
86,156
87,166
88,151
89,133
90,142
91,136
92,125
93,112
94,126
95,104
96,112
97,92
98,80
99,91
100,88
101,88
102,84
103,62
104,71
105,73
106,56
107,65
108,67
109,60
110,46
111,40
112,48
113,45
114,39
115,37
116,46
117,36
118,39
119,44
120,38
121,25
122,26
123,23
124,32
125,24
126,20
127,29
128,29
129,28
130,18
131,36
132,22
133,20
134,24
135,24
136,33
137,16
138,17
139,17
140,24
141,18
142,11
143,15
144,8
145,15
146,20
147,15
148,15
149,9
150,9
151,12
152,20
153,12
154,11
155,8
156,9
157,13
158,9
159,8
160,8
161,9
162,10
163,5
164,10
165,11
166,8
167,12
168,7
169,8
170,10
171,6
172,6
173,7
174,7
175,9
176,5
177,8
178,6
179,6
180,4
181,8
182,9
183,4
184,7
185,6
186,7
187,8
188,4
189,2
190,4
191,3
192,7
193,5
194,2
195,3
196,7
197,1
198,4
199,2
200,5
201,5
202,0
203,1
204,2
205,3
206,4
207,5
208,2
209,2
210,6
211,5
212,3
213,2
214,0
215,1
216,0
217,2
218,5
219,0
220,1
221,1
222,1
223,0
224,0
225,1
226,1
227,0
228,0
229,0
230,2
231,3
232,0
233,1
234,2
235,2
236,0
237,0
238,1
239,0
240,0
241,0
242,1
243,1
244,0
245,0
246,1
247,0
248,0
249,0
250,0
251,0
252,0
253,1
254,0
255,0
