value,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,2
9,9
10,86
11,314
12,603
13,953
14,1274
15,1490
16,1748
17,1769
18,1642
19,2029
20,2262
21,2396
22,2461
23,2670
24,2989
25,3432
26,3717
27,3808
28,3872
29,3991
30,3845
31,4236
32,4441
33,4348
34,4474
35,4628
36,4553
37,4676
38,4424
39,4665
40,4648
41,4644
42,4565
43,4576
44,4503
45,4407
46,4441
47,4431
48,4359
49,4357
50,4309
51,4135
52,3988
53,3860
54,3721
55,3504
56,3363
57,3227
58,3141
59,2897
60,2903
61,2676
62,2756
63,2704
64,2559
65,2507
66,2464
67,2330
68,2177
69,2136
70,2108
71,1946
72,1932
73,1885
74,1841
75,1692
76,1785
77,1674
78,1586
79,1648
80,1628
81,1558
82,1587
83,1633
84,1523
85,1540
86,1518
87,1600
88,1500
89,1535
90,1516
91,1450
92,1436
93,1394
94,1368
95,1284
96,1334
97,1271
98,1275
99,1224
100,1219
101,1166
102,1118
103,1051
104,1007
105,1030
106,996
107,1013
108,991
109,963
110,948
111,973
112,796
113,767
114,642
115,675
116,639
117,662
118,577
119,584
120,564
121,520
122,534
123,455
124,416
125,402
126,373
127,380
128,336
129,339
130,328
131,341
132,285
133,277
134,278
135,274
136,257
137,213
138,203
139,197
140,169
141,150
142,169
143,154
144,149
145,135
146,135
147,124
148,134
149,102
150,110
151,113
152,99
153,89
154,100
155,81
156,69
157,54
158,53
159,55
160,52
161,55
162,52
163,51
164,41
165,46
166,39
167,29
168,43
169,21
170,19
171,22
172,24
173,16
174,19
175,16
176,12
177,15
178,6
179,9
180,16
181,11
182,9
183,9
184,6
185,10
186,8
187,8
188,9
189,7
190,5
191,12
192,14
193,12
194,11
195,6
196,9
197,5
198,3
199,11
200,7
201,8
202,8
203,6
204,5
205,3
206,5
207,3
208,6
209,1
210,4
211,5
212,3
213,2
214,2
215,1
216,3
217,3
218,2
219,3
220,1
221,1
222,3
223,2
224,1
225,2
226,1
227,4
228,2
229,1
230,0
231,4
232,2
233,5
234,2
235,0
236,1
237,2
238,1
239,2
240,1
241,0
242,1
243,0
244,2
245,3
246,1
247,0
248,0
249,0
250,1
251,0
252,0
253,0
254,0
255,0
