value,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,1
10,0
11,1
12,3
13,3
14,10
15,24
16,48
17,82
18,111
19,160
20,173
21,199
22,229
23,271
24,236
25,264
26,320
27,349
28,331
29,361
30,368
31,365
32,427
33,469
34,477
35,531
36,599
37,646
38,721
39,760
40,800
41,883
42,990
43,1051
44,1154
45,1245
46,1368
47,1504
48,1475
49,1506
50,1507
51,1663
52,1725
53,1760
54,1838
55,1762
56,1887
57,1962
58,1958
59,1958
60,1987
61,2100
62,2167
63,2198
64,2255
65,2289
66,2359
67,2393
68,2353
69,2278
70,2218
71,2161
72,2096
73,2058
74,2041
75,1947
76,1866
77,1740
78,1638
79,1560
80,1593
81,1632
82,1561
83,1511
84,1560
85,1505
86,1415
87,1410
88,1317
89,1304
90,1242
91,1195
92,1192
93,1116
94,1013
95,805
96,728
97,718
98,712
99,739
100,739
101,780
102,688
103,652
104,685
105,673
106,634
107,648
108,666
109,628
110,639
111,618
112,552
113,508
114,499
115,471
116,422
117,450
118,420
119,410
120,395
121,372
122,336
123,352
124,329
125,321
126,321
127,312
128,332
129,318
130,302
131,348
132,279
133,271
134,302
135,252
136,224
137,257
138,222
139,168
140,129
141,151
142,146
143,116
144,129
145,96
146,91
147,75
148,90
149,82
150,69
151,50
152,45
153,59
154,60
155,63
156,58
157,52
158,44
159,34
160,42
161,30
162,42
163,33
164,39
165,38
166,30
167,39
168,21
169,31
170,31
171,30
172,29
173,27
174,28
175,31
176,29
177,25
178,25
179,25
180,27
181,24
182,29
183,19
184,17
185,23
186,13
187,22
188,16
189,24
190,20
191,13
192,19
193,19
194,19
195,10
196,14
197,17
198,12
199,13
200,19
201,17
202,7
203,14
204,16
205,10
206,18
207,16
208,14
209,11
210,11
211,13
212,16
213,9
214,8
215,12
216,6
217,7
218,19
219,8
220,14
221,9
222,9
223,13
224,14
225,7
226,5
227,12
228,9
229,5
230,3
231,5
232,9
233,6
234,7
235,6
236,6
237,12
238,18
239,8
240,10
241,9
242,10
243,10
244,14
245,10
246,13
247,9
248,10
249,8
250,5
251,4
252,6
253,17
254,22
255,21
