value,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,20
9,31
10,93
11,238
12,341
13,533
14,646
15,708
16,747
17,659
18,642
19,653
20,755
21,870
22,898
23,1114
24,1400
25,1637
26,1842
27,2105
28,2314
29,2670
30,2962
31,3491
32,3941
33,4205
34,5009
35,5347
36,6070
37,6342
38,6789
39,7334
40,7868
41,8126
42,8645
43,8650
44,8768
45,8990
46,9183
47,9237
48,9352
49,9270
50,9190
51,9170
52,9272
53,9302
54,9356
55,9110
56,8910
57,8955
58,8720
59,8477
60,8423
61,8203
62,8233
63,8014
64,7905
65,7429
66,7171
67,7047
68,6771
69,6558
70,6187
71,5933
72,5712
73,5456
74,5172
75,4916
76,4649
77,4748
78,4495
79,4300
80,4093
81,3994
82,3802
83,3694
84,3499
85,3211
86,3239
87,2849
88,2871
89,2750
90,2783
91,2605
92,2601
93,2500
94,2419
95,2339
96,2201
97,2031
98,2043
99,1868
100,1737
101,1625
102,1545
103,1405
104,1352
105,1294
106,1218
107,924
108,885
109,799
110,763
111,737
112,705
113,648
114,619
115,544
116,496
117,498
118,429
119,454
120,437
121,381
122,383
123,342
124,348
125,314
126,292
127,284
128,310
129,249
130,250
131,254
132,237
133,244
134,236
135,205
136,209
137,195
138,180
139,202
140,169
141,154
142,150
143,161
144,136
145,109
146,131
147,106
148,98
149,103
150,122
151,104
152,82
153,73
154,88
155,85
156,74
157,69
158,76
159,59
160,49
161,43
162,45
163,46
164,36
165,35
166,33
167,37
168,33
169,24
170,29
171,25
172,17
173,37
174,21
175,15
176,21
177,17
178,16
179,12
180,15
181,13
182,16
183,15
184,7
185,14
186,5
187,9
188,11
189,6
190,12
191,5
192,10
193,2
194,4
195,2
196,7
197,8
198,6
199,4
200,4
201,2
202,4
203,1
204,2
205,2
206,5
207,3
208,6
209,0
210,5
211,2
212,1
213,2
214,0
215,1
216,0
217,1
218,1
219,0
220,4
221,0
222,0
223,0
224,1
225,2
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
