value,count
0,0
1,0
2,0
3,0
4,0
5,1
6,0
7,0
8,0
9,0
10,4
11,10
12,26
13,52
14,59
15,96
16,128
17,193
18,204
19,247
20,289
21,338
22,387
23,429
24,490
25,521
26,612
27,664
28,710
29,890
30,1052
31,1217
32,1389
33,1554
34,1647
35,1821
36,2107
37,2280
38,2333
39,2456
40,2481
41,2386
42,2205
43,2069
44,2088
45,2008
46,1836
47,1754
48,1572
49,1382
50,1210
51,1123
52,1088
53,1032
54,894
55,860
56,765
57,633
58,627
59,571
60,547
61,543
62,464
63,416
64,434
65,372
66,345
67,307
68,237
69,246
70,212
71,184
72,138
73,117
74,130
75,105
76,106
77,90
78,78
79,83
80,67
81,61
82,62
83,60
84,75
85,57
86,48
87,50
88,44
89,57
90,41
91,37
92,24
93,30
94,40
95,26
96,24
97,26
98,25
99,11
100,17
101,10
102,13
103,8
104,25
105,15
106,24
107,7
108,9
109,13
110,7
111,11
112,8
113,4
114,10
115,4
116,6
117,8
118,7
119,4
120,7
121,3
122,4
123,7
124,5
125,8
126,6
127,3
128,3
129,5
130,4
131,5
132,1
133,5
134,5
135,5
136,3
137,2
138,5
139,4
140,2
141,0
142,7
143,4
144,1
145,1
146,1
147,3
148,1
149,2
150,1
151,0
152,0
153,1
154,0
155,1
156,0
157,0
158,0
159,0
160,2
161,0
162,0
163,0
164,0
165,0
166,0
167,1
168,0
169,1
170,0
171,2
172,0
173,1
174,0
175,1
176,1
177,0
178,1
179,0
180,0
181,0
182,1
183,0
184,0
185,1
186,0
187,0
188,0
189,1
190,0
191,0
192,1
193,0
194,1
195,0
196,1
197,1
198,0
199,0
200,0
201,1
202,1
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,1
211,0
212,0
213,0
214,1
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
