value,count
0,0
1,0
2,0
3,0
4,0
5,5
6,33
7,65
8,155
9,237
10,227
11,318
12,372
13,513
14,533
15,637
16,775
17,776
18,941
19,1026
20,1270
21,1398
22,1378
23,1612
24,1839
25,1897
26,2000
27,2010
28,2087
29,2263
30,2231
31,2365
32,2479
33,2513
34,2628
35,2657
36,2664
37,2535
38,2450
39,2547
40,2502
41,2515
42,2366
43,2232
44,2076
45,1849
46,1738
47,1659
48,1512
49,1409
50,1281
51,1225
52,1171
53,1091
54,1004
55,958
56,907
57,844
58,785
59,764
60,658
61,622
62,546
63,551
64,449
65,446
66,395
67,351
68,328
69,300
70,288
71,250
72,270
73,216
74,184
75,182
76,173
77,187
78,167
79,147
80,136
81,112
82,126
83,144
84,137
85,119
86,114
87,90
88,95
89,84
90,84
91,83
92,67
93,74
94,60
95,78
96,61
97,67
98,54
99,57
100,46
101,51
102,43
103,36
104,35
105,28
106,34
107,22
108,29
109,20
110,18
111,18
112,21
113,24
114,19
115,15
116,17
117,8
118,14
119,8
120,12
121,10
122,22
123,8
124,16
125,6
126,7
127,9
128,14
129,15
130,8
131,6
132,7
133,6
134,10
135,6
136,9
137,4
138,11
139,6
140,5
141,4
142,5
143,6
144,7
145,6
146,5
147,6
148,2
149,1
150,4
151,1
152,1
153,7
154,10
155,3
156,7
157,3
158,2
159,2
160,3
161,4
162,2
163,2
164,1
165,2
166,1
167,2
168,2
169,2
170,3
171,7
172,3
173,0
174,5
175,4
176,2
177,0
178,2
179,2
180,2
181,1
182,0
183,1
184,1
185,2
186,1
187,1
188,0
189,2
190,1
191,0
192,2
193,1
194,2
195,0
196,2
197,1
198,1
199,0
200,0
201,1
202,1
203,0
204,0
205,0
206,1
207,1
208,1
209,1
210,0
211,1
212,0
213,1
214,0
215,1
216,0
217,0
218,0
219,2
220,0
221,0
222,0
223,0
224,1
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
