value,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,1
11,0
12,3
13,13
14,12
15,46
16,95
17,148
18,216
19,312
20,426
21,662
22,958
23,1331
24,1818
25,2255
26,2834
27,3310
28,3768
29,4129
30,4508
31,4791
32,5228
33,5700
34,5918
35,6349
36,6694
37,6675
38,6908
39,6857
40,7047
41,7428
42,7313
43,7559
44,7309
45,7163
46,7136
47,6993
48,6802
49,6568
50,6408
51,6180
52,5994
53,5608
54,5578
55,5416
56,5256
57,5274
58,4967
59,4747
60,4682
61,4465
62,4493
63,4365
64,4156
65,3962
66,3931
67,3793
68,3631
69,3472
70,3280
71,3203
72,3034
73,2924
74,2736
75,2546
76,2245
77,2027
78,2006
79,1959
80,1880
81,1793
82,1751
83,1786
84,1695
85,1674
86,1508
87,1527
88,1465
89,1435
90,1410
91,1341
92,1399
93,1338
94,1261
95,1260
96,1260
97,1219
98,1238
99,1239
100,1186
101,1077
102,921
103,886
104,843
105,810
106,802
107,810
108,800
109,732
110,707
111,670
112,679
113,687
114,637
115,619
116,581
117,559
118,544
119,539
120,485
121,524
122,459
123,441
124,443
125,394
126,421
127,440
128,388
129,398
130,404
131,341
132,332
133,313
134,322
135,306
136,286
137,294
138,270
139,275
140,277
141,269
142,255
143,241
144,241
145,257
146,211
147,257
148,244
149,215
150,229
151,229
152,197
153,198
154,203
155,191
156,212
157,192
158,153
159,133
160,167
161,141
162,138
163,126
164,130
165,82
166,104
167,89
168,98
169,93
170,76
171,84
172,96
173,64
174,81
175,77
176,57
177,67
178,41
179,45
180,49
181,42
182,37
183,38
184,21
185,26
186,22
187,25
188,27
189,19
190,30
191,20
192,18
193,11
194,16
195,18
196,19
197,14
198,13
199,8
200,10
201,14
202,12
203,12
204,6
205,9
206,6
207,10
208,6
209,5
210,6
211,7
212,6
213,8
214,5
215,6
216,4
217,4
218,3
219,3
220,6
221,2
222,3
223,5
224,2
225,3
226,6
227,2
228,4
229,2
230,1
231,1
232,2
233,4
234,4
235,0
236,1
237,3
238,2
239,4
240,1
241,2
242,3
243,4
244,1
245,1
246,1
247,0
248,0
249,1
250,0
251,1
252,0
253,0
254,0
255,0
