value,count
0,0
1,0
2,0
3,0
4,1
5,1
6,2
7,1
8,8
9,4
10,22
11,45
12,67
13,78
14,76
15,118
16,162
17,205
18,307
19,438
20,542
21,716
22,875
23,1434
24,2265
25,2923
26,3784
27,4234
28,4363
29,4394
30,4247
31,4096
32,4351
33,4384
34,4297
35,4181
36,4051
37,3740
38,3518
39,3385
40,3031
41,2947
42,2650
43,2436
44,2289
45,2185
46,2078
47,1958
48,1834
49,1723
50,1568
51,1556
52,1425
53,1378
54,1281
55,1221
56,1155
57,1152
58,1041
59,965
60,964
61,921
62,875
63,896
64,840
65,746
66,751
67,656
68,690
69,625
70,592
71,573
72,552
73,541
74,482
75,488
76,463
77,470
78,465
79,415
80,427
81,384
82,419
83,403
84,348
85,363
86,310
87,328
88,292
89,305
90,289
91,278
92,275
93,305
94,269
95,280
96,246
97,253
98,251
99,232
100,256
101,246
102,202
103,239
104,211
105,189
106,217
107,191
108,187
109,194
110,175
111,173
112,177
113,169
114,175
115,171
116,151
117,142
118,157
119,127
120,116
121,123
122,126
123,119
124,111
125,88
126,112
127,105
128,80
129,89
130,102
131,79
132,83
133,84
134,86
135,81
136,85
137,64
138,52
139,59
140,71
141,67
142,74
143,57
144,50
145,35
146,56
147,61
148,51
149,39
150,37
151,43
152,43
153,37
154,34
155,47
156,33
157,37
158,41
159,33
160,26
161,29
162,25
163,22
164,26
165,20
166,20
167,30
168,24
169,15
170,16
171,22
172,16
173,19
174,10
175,17
176,17
177,12
178,11
179,11
180,17
181,16
182,7
183,14
184,11
185,12
186,13
187,11
188,18
189,8
190,12
191,11
192,8
193,6
194,9
195,6
196,10
197,11
198,9
199,10
200,3
201,4
202,7
203,5
204,3
205,4
206,2
207,2
208,6
209,3
210,9
211,6
212,1
213,1
214,4
215,4
216,2
217,1
218,1
219,0
220,2
221,1
222,5
223,1
224,1
225,1
226,1
227,0
228,1
229,0
230,3
231,3
232,0
233,0
234,3
235,1
236,0
237,0
238,0
239,0
240,2
241,1
242,1
243,0
244,1
245,1
246,0
247,0
248,0
249,0
250,1
251,1
252,1
253,1
254,1
255,0
