value,count
0,0
1,1
2,1
3,5
4,4
5,9
6,11
7,11
8,11
9,15
10,32
11,77
12,112
13,157
14,220
15,303
16,408
17,573
18,786
19,1116
20,1470
21,2056
22,2658
23,3320
24,4349
25,5112
26,6171
27,7141
28,7936
29,8323
30,8574
31,9158
32,9351
33,9520
34,9732
35,9809
36,9809
37,9952
38,9531
39,9539
40,9254
41,8872
42,8861
43,8503
44,8252
45,7962
46,7786
47,7452
48,7100
49,6608
50,6298
51,6177
52,5915
53,5682
54,5672
55,5356
56,5220
57,4953
58,4630
59,4492
60,4370
61,4044
62,4168
63,3908
64,3953
65,3747
66,3625
67,3463
68,3364
69,3156
70,2868
71,2595
72,2363
73,2275
74,2126
75,2012
76,1976
77,1906
78,1847
79,1768
80,1655
81,1588
82,1442
83,1331
84,1203
85,1188
86,1096
87,1000
88,895
89,902
90,830
91,869
92,848
93,767
94,819
95,791
96,722
97,713
98,717
99,598
100,659
101,620
102,548
103,515
104,508
105,500
106,495
107,466
108,440
109,406
110,400
111,370
112,396
113,365
114,374
115,337
116,316
117,291
118,287
119,272
120,261
121,221
122,222
123,203
124,203
125,196
126,178
127,164
128,185
129,150
130,165
131,147
132,148
133,147
134,126
135,150
136,132
137,127
138,131
139,131
140,119
141,117
142,113
143,106
144,100
145,81
146,90
147,97
148,77
149,88
150,96
151,79
152,66
153,78
154,62
155,78
156,80
157,72
158,82
159,54
160,65
161,68
162,51
163,47
164,61
165,53
166,54
167,53
168,44
169,34
170,48
171,55
172,58
173,45
174,44
175,51
176,46
177,47
178,48
179,34
180,28
181,34
182,31
183,27
184,25
185,24
186,36
187,37
188,27
189,31
190,29
191,34
192,32
193,23
194,27
195,23
196,20
197,28
198,26
199,21
200,21
201,25
202,25
203,23
204,23
205,27
206,21
207,22
208,22
209,23
210,18
211,15
212,23
213,23
214,31
215,25
216,12
217,22
218,27
219,23
220,25
221,16
222,18
223,18
224,16
225,26
226,11
227,12
228,22
229,11
230,16
231,17
232,11
233,13
234,14
235,11
236,15
237,14
238,12
239,14
240,14
241,7
242,6
243,12
244,21
245,17
246,12
247,15
248,13
249,24
250,32
251,35
252,26
253,44
254,27
255,15
