value,count
0,1
1,0
2,0
3,0
4,2
5,3
6,4
7,10
8,37
9,100
10,197
11,377
12,432
13,640
14,779
15,849
16,1068
17,1107
18,1304
19,1463
20,1454
21,1771
22,2213
23,2569
24,2755
25,2711
26,2646
27,2800
28,2897
29,3372
30,3417
31,3438
32,3492
33,3384
34,3135
35,2873
36,2763
37,2563
38,2259
39,2123
40,1960
41,1635
42,1476
43,1288
44,1135
45,1001
46,883
47,734
48,667
49,584
50,514
51,470
52,402
53,313
54,286
55,306
56,261
57,208
58,197
59,175
60,142
61,166
62,151
63,128
64,112
65,98
66,93
67,86
68,90
69,81
70,77
71,59
72,57
73,56
74,56
75,53
76,49
77,45
78,51
79,47
80,34
81,43
82,35
83,31
84,38
85,35
86,28
87,21
88,33
89,26
90,21
91,29
92,16
93,25
94,20
95,18
96,20
97,21
98,17
99,20
100,20
101,14
102,20
103,15
104,12
105,10
106,20
107,14
108,14
109,21
110,16
111,15
112,15
113,12
114,17
115,11
116,13
117,16
118,16
119,11
120,7
121,16
122,10
123,9
124,13
125,18
126,6
127,9
128,11
129,11
130,11
131,9
132,11
133,13
134,9
135,8
136,15
137,8
138,12
139,9
140,9
141,8
142,9
143,2
144,13
145,11
146,8
147,5
148,7
149,5
150,10
151,8
152,13
153,6
154,4
155,9
156,5
157,2
158,9
159,6
160,8
161,8
162,9
163,7
164,7
165,4
166,2
167,4
168,2
169,2
170,6
171,4
172,3
173,4
174,6
175,3
176,6
177,0
178,2
179,2
180,7
181,5
182,6
183,6
184,7
185,6
186,5
187,4
188,4
189,2
190,8
191,5
192,5
193,5
194,5
195,6
196,5
197,3
198,7
199,3
200,8
201,4
202,5
203,2
204,8
205,5
206,4
207,3
208,3
209,0
210,3
211,3
212,2
213,2
214,6
215,4
216,3
217,3
218,3
219,2
220,4
221,1
222,4
223,4
224,2
225,1
226,1
227,1
228,1
229,2
230,3
231,3
232,3
233,4
234,3
235,1
236,2
237,0
238,0
239,0
240,1
241,0
242,0
243,2
244,0
245,0
246,1
247,1
248,2
249,0
250,1
251,2
252,2
253,3
254,4
255,0
