value,count
0,0
1,0
2,0
3,1
4,0
5,0
6,4
7,1
8,2
9,3
10,4
11,2
12,6
13,8
14,25
15,23
16,63
17,98
18,165
19,275
20,372
21,506
22,674
23,861
24,1200
25,1535
26,2140
27,2589
28,3006
29,3511
30,3848
31,4110
32,4577
33,5095
34,5396
35,6046
36,6694
37,7157
38,7582
39,8135
40,8906
41,9297
42,9938
43,10582
44,10957
45,11297
46,11811
47,12008
48,11821
49,12083
50,12302
51,11828
52,11855
53,12043
54,11704
55,11582
56,11052
57,10708
58,10500
59,9984
60,9292
61,8885
62,8554
63,7969
64,7274
65,6877
66,6387
67,6181
68,5869
69,5517
70,5393
71,5334
72,4923
73,5005
74,4548
75,4353
76,4087
77,3957
78,3664
79,3560
80,3113
81,2786
82,2468
83,2313
84,2256
85,2213
86,2152
87,2041
88,1934
89,1714
90,1697
91,1509
92,1401
93,1340
94,1305
95,1193
96,1142
97,1159
98,1026
99,993
100,1020
101,949
102,946
103,919
104,852
105,809
106,750
107,720
108,713
109,653
110,618
111,599
112,612
113,598
114,514
115,486
116,447
117,451
118,454
119,417
120,394
121,334
122,338
123,306
124,322
125,345
126,298
127,316
128,275
129,264
130,301
131,275
132,269
133,259
134,243
135,239
136,225
137,218
138,208
139,237
140,191
141,198
142,206
143,170
144,159
145,186
146,181
147,171
148,155
149,152
150,134
151,125
152,124
153,114
154,97
155,127
156,111
157,99
158,124
159,101
160,121
161,120
162,116
163,107
164,109
165,107
166,110
167,95
168,84
169,90
170,85
171,74
172,79
173,74
174,66
175,75
176,55
177,59
178,64
179,53
180,47
181,55
182,53
183,49
184,47
185,61
186,59
187,47
188,64
189,53
190,49
191,41
192,29
193,40
194,46
195,35
196,36
197,45
198,36
199,34
200,49
201,44
202,42
203,25
204,37
205,25
206,42
207,41
208,25
209,39
210,29
211,39
212,44
213,34
214,29
215,37
216,30
217,35
218,34
219,41
220,26
221,22
222,25
223,33
224,25
225,20
226,18
227,19
228,35
229,17
230,21
231,18
232,17
233,18
234,19
235,16
236,22
237,21
238,12
239,16
240,16
241,12
242,15
243,12
244,29
245,27
246,21
247,22
248,19
249,36
250,27
251,30
252,41
253,58
254,68
255,39
