value,count
0,0
1,0
2,0
3,0
4,0
5,1
6,1
7,2
8,1
9,1
10,9
11,36
12,115
13,192
14,308
15,379
16,395
17,559
18,735
19,910
20,1023
21,1323
22,1583
23,1869
24,2159
25,2540
26,2904
27,3280
28,3446
29,3544
30,3774
31,3924
32,4280
33,4591
34,5198
35,5564
36,6049
37,6379
38,6652
39,6993
40,7155
41,7265
42,7172
43,7187
44,7277
45,7200
46,7106
47,7023
48,7218
49,7286
50,7221
51,7420
52,7358
53,7007
54,7206
55,6950
56,7008
57,6827
58,6918
59,6843
60,6584
61,6293
62,6558
63,6425
64,6356
65,6221
66,6213
67,6010
68,5854
69,5654
70,5441
71,5304
72,5098
73,4867
74,4739
75,4633
76,4561
77,4323
78,4236
79,4088
80,4118
81,3764
82,3738
83,3550
84,3472
85,3404
86,3187
87,2921
88,2724
89,2653
90,2368
91,2340
92,2232
93,2083
94,1935
95,1887
96,1768
97,1691
98,1613
99,1431
100,1323
101,1242
102,1137
103,1031
104,944
105,920
106,812
107,777
108,699
109,700
110,661
111,666
112,596
113,515
114,511
115,475
116,446
117,391
118,369
119,367
120,387
121,368
122,336
123,354
124,289
125,290
126,314
127,280
128,266
129,276
130,258
131,247
132,270
133,222
134,222
135,182
136,218
137,186
138,174
139,167
140,158
141,141
142,123
143,140
144,132
145,122
146,118
147,106
148,93
149,88
150,76
151,83
152,89
153,75
154,92
155,89
156,75
157,68
158,71
159,73
160,83
161,56
162,68
163,66
164,78
165,72
166,70
167,67
168,61
169,55
170,59
171,68
172,55
173,54
174,55
175,48
176,50
177,27
178,42
179,38
180,45
181,36
182,40
183,35
184,32
185,36
186,39
187,24
188,27
189,31
190,26
191,38
192,31
193,30
194,22
195,29
196,31
197,18
198,23
199,27
200,18
201,26
202,15
203,26
204,13
205,29
206,19
207,19
208,23
209,14
210,18
211,12
212,19
213,17
214,10
215,18
216,17
217,18
218,14
219,13
220,21
221,14
222,13
223,14
224,13
225,10
226,12
227,8
228,11
229,13
230,10
231,9
232,11
233,14
234,9
235,9
236,12
237,14
238,7
239,10
240,7
241,8
242,11
243,8
244,4
245,7
246,9
247,9
248,12
249,16
250,11
251,18
252,10
253,13
254,13
255,11
