value,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,3
12,21
13,37
14,68
15,103
16,164
17,252
18,471
19,591
20,779
21,866
22,1137
23,1181
24,1262
25,1386
26,1511
27,1604
28,1654
29,1770
30,1808
31,1955
32,2042
33,2069
34,2247
35,2172
36,2234
37,2303
38,2323
39,2356
40,2220
41,2169
42,2174
43,2020
44,2017
45,1976
46,1870
47,1784
48,1725
49,1677
50,1647
51,1695
52,1504
53,1521
54,1480
55,1443
56,1327
57,1290
58,1243
59,1159
60,1077
61,1049
62,1043
63,973
64,905
65,845
66,824
67,804
68,698
69,723
70,673
71,692
72,635
73,649
74,641
75,619
76,572
77,545
78,511
79,488
80,430
81,428
82,399
83,387
84,377
85,321
86,319
87,309
88,281
89,280
90,290
91,250
92,246
93,227
94,244
95,252
96,212
97,214
98,188
99,198
100,169
101,188
102,170
103,159
104,155
105,157
106,138
107,150
108,126
109,121
110,134
111,122
112,122
113,104
114,94
115,98
116,109
117,101
118,79
119,109
120,81
121,94
122,81
123,88
124,69
125,93
126,74
127,77
128,90
129,76
130,80
131,80
132,80
133,75
134,65
135,63
136,50
137,60
138,50
139,44
140,56
141,48
142,47
143,53
144,51
145,59
146,55
147,52
148,36
149,36
150,42
151,26
152,48
153,36
154,23
155,25
156,26
157,30
158,24
159,15
160,27
161,15
162,22
163,26
164,19
165,13
166,19
167,23
168,20
169,18
170,20
171,17
172,14
173,18
174,12
175,22
176,7
177,14
178,8
179,8
180,6
181,9
182,7
183,10
184,6
185,9
186,8
187,8
188,7
189,7
190,6
191,5
192,3
193,5
194,3
195,6
196,4
197,6
198,3
199,1
200,5
201,2
202,4
203,4
204,2
205,5
206,2
207,2
208,0
209,2
210,6
211,3
212,2
213,3
214,2
215,1
216,1
217,2
218,1
219,0
220,1
221,0
222,0
223,0
224,0
225,0
226,2
227,0
228,1
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,1
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
