value,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,2
11,8
12,3
13,14
14,31
15,77
16,177
17,298
18,473
19,673
20,789
21,1100
22,1246
23,1645
24,1626
25,1741
26,1761
27,1710
28,1825
29,1810
30,1745
31,1797
32,1697
33,1647
34,1559
35,1368
36,1351
37,1168
38,1092
39,995
40,966
41,893
42,825
43,787
44,788
45,686
46,665
47,664
48,630
49,564
50,500
51,498
52,407
53,398
54,389
55,326
56,336
57,285
58,290
59,271
60,259
61,232
62,265
63,265
64,222
65,181
66,200
67,167
68,167
69,136
70,123
71,128
72,122
73,102
74,103
75,92
76,67
77,61
78,61
79,60
80,63
81,62
82,73
83,61
84,48
85,43
86,37
87,37
88,27
89,31
90,20
91,24
92,22
93,19
94,21
95,19
96,21
97,16
98,14
99,14
100,8
101,18
102,15
103,12
104,14
105,6
106,6
107,2
108,11
109,10
110,9
111,9
112,12
113,4
114,4
115,7
116,4
117,6
118,7
119,7
120,6
121,7
122,3
123,7
124,3
125,2
126,7
127,5
128,5
129,4
130,4
131,4
132,5
133,3
134,2
135,2
136,5
137,2
138,8
139,1
140,1
141,2
142,0
143,0
144,1
145,2
146,4
147,2
148,3
149,1
150,1
151,1
152,2
153,2
154,0
155,2
156,0
157,0
158,1
159,2
160,1
161,1
162,0
163,1
164,1
165,0
166,3
167,3
168,2
169,1
170,0
171,1
172,2
173,2
174,1
175,0
176,1
177,0
178,0
179,1
180,3
181,2
182,1
183,2
184,0
185,0
186,1
187,1
188,0
189,1
190,1
191,2
192,1
193,2
194,0
195,1
196,2
197,2
198,1
199,0
200,1
201,1
202,0
203,0
204,1
205,0
206,0
207,0
208,1
209,0
210,1
211,0
212,0
213,0
214,3
215,2
216,2
217,1
218,0
219,0
220,1
221,0
222,1
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
