value,count
0,0
1,0
2,0
3,0
4,0
5,1
6,5
7,11
8,13
9,44
10,73
11,113
12,149
13,288
14,465
15,1019
16,1452
17,1960
18,2582
19,3360
20,4084
21,4858
22,5478
23,6080
24,6805
25,7306
26,7643
27,7806
28,7890
29,8092
30,8078
31,7924
32,8155
33,7890
34,8291
35,8476
36,8493
37,8532
38,8565
39,8378
40,8625
41,8068
42,8035
43,7931
44,7735
45,7582
46,7445
47,7189
48,7293
49,6991
50,6915
51,6670
52,6238
53,5998
54,5628
55,5297
56,5244
57,5156
58,5089
59,4707
60,4538
61,4461
62,4256
63,4296
64,4189
65,3988
66,3979
67,3821
68,3545
69,3467
70,3246
71,3224
72,3093
73,2876
74,2746
75,2631
76,2545
77,2513
78,2588
79,2488
80,2579
81,2565
82,2544
83,2566
84,2542
85,2511
86,2437
87,2310
88,2398
89,2263
90,2201
91,2054
92,2002
93,1940
94,1836
95,1881
96,1824
97,1800
98,1777
99,1701
100,1613
101,1530
102,1295
103,1330
104,1167
105,1119
106,1042
107,945
108,905
109,850
110,819
111,747
112,741
113,667
114,597
115,564
116,515
117,551
118,494
119,493
120,471
121,439
122,416
123,361
124,358
125,341
126,343
127,376
128,365
129,332
130,364
131,316
132,315
133,288
134,319
135,276
136,272
137,320
138,245
139,274
140,267
141,270
142,258
143,285
144,268
145,272
146,249
147,217
148,191
149,239
150,202
151,195
152,215
153,206
154,198
155,184
156,220
157,209
158,198
159,207
160,197
161,222
162,251
163,217
164,255
165,225
166,187
167,200
168,209
169,192
170,176
171,191
172,151
173,126
174,133
175,109
176,105
177,100
178,81
179,73
180,69
181,63
182,65
183,76
184,77
185,62
186,54
187,47
188,54
189,75
190,61
191,44
192,42
193,37
194,34
195,26
196,17
197,23
198,18
199,27
200,24
201,21
202,20
203,25
204,27
205,20
206,9
207,12
208,14
209,13
210,19
211,13
212,2
213,9
214,18
215,8
216,16
217,7
218,7
219,10
220,11
221,11
222,3
223,5
224,9
225,5
226,4
227,5
228,2
229,5
230,3
231,5
232,5
233,5
234,4
235,4
236,3
237,0
238,2
239,3
240,2
241,3
242,4
243,4
244,2
245,4
246,2
247,2
248,3
249,5
250,1
251,3
252,1
253,8
254,0
255,0
