value,count
0,0
1,0
2,0
3,0
4,3
5,1
6,0
7,4
8,3
9,11
10,64
11,155
12,314
13,373
14,416
15,435
16,496
17,473
18,445
19,463
20,460
21,482
22,585
23,733
24,954
25,1154
26,1494
27,2000
28,2449
29,3038
30,3804
31,4415
32,5171
33,6171
34,6721
35,7635
36,8561
37,9011
38,9455
39,10040
40,10488
41,10623
42,11270
43,12094
44,12791
45,13026
46,13486
47,13570
48,13590
49,13504
50,13321
51,13185
52,13294
53,13180
54,12932
55,12831
56,12941
57,12791
58,12242
59,12290
60,11954
61,11847
62,11433
63,11569
64,10977
65,10982
66,10467
67,10214
68,9965
69,9706
70,9672
71,9264
72,9199
73,9234
74,9002
75,8453
76,8109
77,7885
78,7480
79,7300
80,6884
81,6747
82,6410
83,6318
84,5784
85,5491
86,5153
87,4907
88,4689
89,4666
90,4359
91,4031
92,3743
93,3578
94,3367
95,3229
96,2946
97,2858
98,2647
99,2472
100,2386
101,2305
102,2263
103,2060
104,1963
105,1943
106,1732
107,1672
108,1599
109,1499
110,1449
111,1372
112,1333
113,1241
114,1098
115,1031
116,1014
117,950
118,989
119,902
120,867
121,835
122,776
123,765
124,746
125,766
126,778
127,747
128,717
129,696
130,690
131,649
132,596
133,605
134,553
135,590
136,548
137,588
138,476
139,503
140,457
141,459
142,488
143,399
144,432
145,438
146,418
147,428
148,400
149,428
150,415
151,395
152,354
153,380
154,368
155,330
156,355
157,353
158,313
159,306
160,282
161,297
162,279
163,303
164,266
165,316
166,254
167,267
168,300
169,247
170,267
171,257
172,242
173,211
174,236
175,186
176,195
177,158
178,156
179,122
180,113
181,95
182,81
183,71
184,67
185,71
186,62
187,61
188,59
189,54
190,75
191,60
192,56
193,47
194,49
195,50
196,59
197,47
198,47
199,34
200,42
201,51
202,41
203,47
204,25
205,38
206,35
207,40
208,41
209,29
210,30
211,39
212,37
213,35
214,30
215,27
216,31
217,29
218,28
219,21
220,20
221,20
222,15
223,18
224,22
225,18
226,14
227,18
228,10
229,11
230,10
231,10
232,9
233,11
234,11
235,8
236,6
237,8
238,13
239,4
240,6
241,8
242,8
243,9
244,8
245,12
246,6
247,10
248,13
249,13
250,9
251,9
252,17
253,9
254,7
255,1
