value,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,2
10,0
11,3
12,4
13,11
14,54
15,117
16,351
17,772
18,1204
19,2054
20,3447
21,4816
22,5737
23,6820
24,8135
25,9325
26,9708
27,9700
28,9168
29,8593
30,8784
31,9104
32,9045
33,9799
34,10150
35,10884
36,11423
37,11917
38,11795
39,12237
40,12181
41,12458
42,11900
43,11407
44,11181
45,11102
46,10785
47,11011
48,10945
49,11148
50,11249
51,10896
52,10432
53,9990
54,9784
55,8894
56,8358
57,7637
58,7001
59,6155
60,5645
61,5200
62,4834
63,4337
64,4047
65,3484
66,3243
67,2986
68,2642
69,2444
70,2192
71,1888
72,1711
73,1618
74,1478
75,1294
76,1216
77,1154
78,993
79,947
80,919
81,864
82,733
83,721
84,686
85,688
86,617
87,610
88,546
89,568
90,525
91,496
92,517
93,445
94,395
95,389
96,383
97,357
98,360
99,322
100,303
101,292
102,287
103,260
104,258
105,249
106,214
107,219
108,178
109,205
110,194
111,166
112,147
113,134
114,108
115,144
116,126
117,107
118,145
119,113
120,122
121,126
122,105
123,91
124,113
125,94
126,102
127,91
128,99
129,78
130,73
131,72
132,81
133,69
134,82
135,59
136,61
137,59
138,60
139,62
140,47
141,53
142,44
143,36
144,49
145,44
146,34
147,51
148,44
149,41
150,30
151,30
152,28
153,24
154,19
155,35
156,17
157,18
158,23
159,11
160,11
161,15
162,17
163,6
164,14
165,12
166,12
167,12
168,16
169,13
170,9
171,6
172,7
173,8
174,8
175,13
176,2
177,12
178,5
179,5
180,6
181,5
182,6
183,14
184,2
185,6
186,5
187,4
188,4
189,5
190,3
191,10
192,8
193,4
194,3
195,0
196,4
197,5
198,5
199,4
200,6
201,7
202,5
203,5
204,6
205,2
206,5
207,5
208,3
209,3
210,9
211,0
212,6
213,4
214,2
215,1
216,2
217,0
218,4
219,3
220,3
221,3
222,2
223,4
224,5
225,8
226,5
227,5
228,3
229,6
230,4
231,6
232,3
233,3
234,7
235,3
236,6
237,5
238,6
239,3
240,4
241,5
242,2
243,5
244,3
245,0
246,1
247,2
248,0
249,1
250,0
251,1
252,0
253,1
254,0
255,0
