value,count
0,0
1,0
2,1
3,0
4,2
5,23
6,82
7,251
8,524
9,585
10,691
11,681
12,918
13,920
14,1371
15,1441
16,1801
17,2271
18,2969
19,3527
20,4312
21,5221
22,6452
23,7632
24,8437
25,9320
26,9552
27,10196
28,9993
29,9724
30,10073
31,9894
32,10448
33,10991
34,11328
35,11657
36,11996
37,12130
38,12180
39,12366
40,12609
41,12891
42,12769
43,12110
44,11817
45,11901
46,11728
47,11365
48,10630
49,10425
50,10073
51,9621
52,8964
53,8932
54,8482
55,8303
56,7561
57,7006
58,6654
59,6459
60,6264
61,6010
62,5622
63,5426
64,5354
65,5057
66,4897
67,4583
68,4324
69,4097
70,3916
71,3774
72,3598
73,3467
74,3173
75,3079
76,2814
77,2675
78,2390
79,2422
80,2176
81,1905
82,1803
83,1741
84,1540
85,1471
86,1389
87,1266
88,1135
89,1093
90,989
91,1001
92,879
93,799
94,739
95,705
96,665
97,662
98,581
99,550
100,508
101,465
102,437
103,479
104,445
105,428
106,398
107,398
108,407
109,339
110,343
111,321
112,297
113,307
114,302
115,287
116,298
117,270
118,251
119,218
120,220
121,238
122,252
123,227
124,224
125,197
126,197
127,219
128,215
129,212
130,182
131,203
132,190
133,181
134,192
135,159
136,162
137,136
138,165
139,137
140,127
141,139
142,137
143,133
144,166
145,110
146,141
147,137
148,118
149,123
150,108
151,99
152,98
153,119
154,108
155,111
156,99
157,101
158,98
159,90
160,87
161,96
162,89
163,100
164,79
165,102
166,96
167,88
168,82
169,94
170,101
171,66
172,74
173,76
174,82
175,72
176,65
177,72
178,76
179,88
180,68
181,65
182,55
183,56
184,64
185,52
186,46
187,62
188,51
189,58
190,49
191,49
192,46
193,37
194,46
195,37
196,35
197,20
198,27
199,28
200,22
201,21
202,20
203,19
204,20
205,12
206,11
207,11
208,11
209,18
210,9
211,13
212,20
213,14
214,10
215,10
216,9
217,12
218,11
219,15
220,8
221,5
222,8
223,3
224,15
225,10
226,7
227,6
228,17
229,5
230,13
231,5
232,8
233,9
234,12
235,5
236,5
237,8
238,12
239,8
240,3
241,11
242,8
243,1
244,8
245,4
246,6
247,1
248,0
249,3
250,0
251,0
252,3
253,0
254,1
255,0
