value,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,3
14,12
15,25
16,26
17,36
18,65
19,128
20,139
21,189
22,269
23,324
24,408
25,508
26,660
27,723
28,841
29,918
30,1029
31,1180
32,1451
33,1676
34,1926
35,2216
36,2636
37,2848
38,3082
39,3473
40,3774
41,3920
42,4150
43,4202
44,4493
45,4732
46,4972
47,5315
48,5353
49,5699
50,5782
51,6009
52,5948
53,5976
54,6023
55,5825
56,5684
57,5276
58,5082
59,5026
60,5053
61,5197
62,5297
63,5247
64,5388
65,5352
66,5533
67,5372
68,5433
69,5364
70,5356
71,4991
72,4991
73,5049
74,4836
75,4780
76,4502
77,4473
78,4127
79,4150
80,4065
81,4005
82,3915
83,3802
84,3703
85,3635
86,3406
87,3350
88,3074
89,2949
90,2836
91,2708
92,2485
93,2347
94,2324
95,2145
96,2143
97,1887
98,1861
99,1749
100,1613
101,1580
102,1580
103,1494
104,1441
105,1401
106,1288
107,1271
108,1215
109,1149
110,1125
111,1107
112,939
113,989
114,901
115,827
116,841
117,847
118,830
119,792
120,699
121,686
122,690
123,662
124,605
125,611
126,582
127,606
128,569
129,514
130,510
131,523
132,539
133,516
134,490
135,464
136,447
137,416
138,408
139,394
140,388
141,371
142,353
143,333
144,313
145,319
146,277
147,258
148,254
149,251
150,218
151,224
152,210
153,196
154,168
155,173
156,187
157,173
158,139
159,146
160,149
161,137
162,157
163,139
164,123
165,107
166,99
167,108
168,113
169,103
170,96
171,98
172,86
173,80
174,67
175,60
176,77
177,64
178,54
179,44
180,44
181,44
182,29
183,30
184,41
185,27
186,36
187,27
188,27
189,31
190,17
191,36
192,27
193,18
194,31
195,24
196,29
197,23
198,23
199,21
200,25
201,12
202,25
203,16
204,14
205,19
206,16
207,12
208,12
209,14
210,12
211,7
212,5
213,10
214,5
215,2
216,3
217,5
218,4
219,2
220,3
221,3
222,1
223,1
224,1
225,2
226,2
227,0
228,3
229,0
230,0
231,0
232,4
233,0
234,1
235,1
236,1
237,1
238,0
239,2
240,0
241,1
242,0
243,2
244,3
245,2
246,2
247,1
248,2
249,2
250,0
251,0
252,0
253,0
254,0
255,0
