value,count
0,0
1,0
2,1
3,0
4,1
5,0
6,0
7,3
8,8
9,13
10,20
11,49
12,61
13,124
14,187
15,226
16,334
17,429
18,462
19,543
20,574
21,661
22,755
23,899
24,886
25,950
26,1039
27,1109
28,1249
29,1312
30,1469
31,1655
32,1744
33,1831
34,1893
35,2014
36,2072
37,2135
38,2118
39,2278
40,2357
41,2484
42,2518
43,2557
44,2569
45,2508
46,2429
47,2280
48,2226
49,2140
50,1954
51,1762
52,1713
53,1621
54,1413
55,1393
56,1200
57,1160
58,1151
59,1055
60,955
61,863
62,737
63,712
64,616
65,539
66,496
67,454
68,386
69,362
70,370
71,328
72,273
73,272
74,281
75,226
76,234
77,196
78,179
79,150
80,154
81,158
82,121
83,120
84,117
85,119
86,106
87,110
88,74
89,91
90,96
91,79
92,65
93,77
94,67
95,69
96,48
97,62
98,51
99,53
100,54
101,48
102,42
103,45
104,36
105,50
106,35
107,42
108,35
109,31
110,34
111,40
112,25
113,23
114,25
115,19
116,23
117,25
118,13
119,29
120,22
121,16
122,25
123,22
124,17
125,20
126,18
127,25
128,17
129,20
130,17
131,14
132,8
133,17
134,11
135,12
136,11
137,12
138,7
139,10
140,15
141,17
142,18
143,14
144,8
145,17
146,11
147,11
148,10
149,10
150,4
151,9
152,8
153,7
154,9
155,7
156,9
157,7
158,10
159,8
160,9
161,9
162,11
163,4
164,7
165,6
166,8
167,6
168,7
169,6
170,6
171,1
172,7
173,4
174,3
175,4
176,1
177,3
178,5
179,5
180,6
181,4
182,5
183,7
184,4
185,2
186,4
187,3
188,4
189,6
190,4
191,2
192,6
193,4
194,2
195,4
196,3
197,6
198,2
199,1
200,10
201,2
202,5
203,3
204,1
205,3
206,4
207,6
208,8
209,4
210,4
211,8
212,5
213,5
214,7
215,6
216,3
217,4
218,3
219,2
220,2
221,2
222,4
223,4
224,0
225,3
226,2
227,1
228,0
229,0
230,1
231,1
232,0
233,0
234,0
235,2
236,0
237,1
238,1
239,2
240,2
241,1
242,1
243,0
244,2
245,0
246,0
247,2
248,0
249,0
250,0
251,1
252,0
253,1
254,0
255,0
