value,count
0,0
1,0
2,0
3,0
4,0
5,2
6,0
7,1
8,3
9,11
10,19
11,49
12,114
13,221
14,365
15,461
16,518
17,567
18,452
19,443
20,464
21,535
22,565
23,644
24,930
25,1225
26,1661
27,2357
28,3225
29,4159
30,4969
31,5873
32,6728
33,7479
34,8188
35,8518
36,8544
37,8809
38,8842
39,9068
40,9107
41,9127
42,8749
43,8332
44,7841
45,7634
46,6925
47,6817
48,6099
49,5798
50,5288
51,4795
52,4317
53,4059
54,3639
55,3482
56,3307
57,3031
58,2755
59,2608
60,2383
61,2260
62,2116
63,2030
64,1896
65,1700
66,1555
67,1382
68,1240
69,1026
70,905
71,898
72,794
73,737
74,692
75,711
76,613
77,588
78,577
79,512
80,536
81,529
82,456
83,472
84,497
85,457
86,457
87,402
88,401
89,377
90,346
91,361
92,313
93,345
94,317
95,310
96,329
97,275
98,295
99,287
100,261
101,297
102,287
103,238
104,273
105,261
106,254
107,259
108,211
109,234
110,259
111,233
112,237
113,192
114,201
115,174
116,163
117,182
118,120
119,146
120,142
121,139
122,166
123,161
124,128
125,135
126,118
127,120
128,100
129,108
130,92
131,90
132,104
133,86
134,78
135,82
136,89
137,73
138,82
139,79
140,81
141,87
142,69
143,62
144,77
145,43
146,61
147,47
148,52
149,49
150,60
151,52
152,40
153,39
154,51
155,34
156,36
157,40
158,31
159,34
160,28
161,40
162,26
163,35
164,29
165,30
166,41
167,40
168,31
169,29
170,41
171,36
172,27
173,24
174,33
175,26
176,33
177,21
178,26
179,30
180,29
181,30
182,31
183,24
184,18
185,17
186,18
187,25
188,32
189,33
190,19
191,24
192,26
193,23
194,22
195,21
196,19
197,17
198,22
199,25
200,19
201,19
202,15
203,24
204,12
205,18
206,29
207,26
208,25
209,15
210,17
211,23
212,22
213,8
214,15
215,15
216,13
217,13
218,9
219,12
220,17
221,15
222,18
223,9
224,17
225,10
226,13
227,10
228,9
229,8
230,8
231,10
232,16
233,6
234,9
235,5
236,11
237,11
238,9
239,10
240,17
241,12
242,7
243,13
244,10
245,11
246,15
247,8
248,17
249,13
250,16
251,16
252,21
253,25
254,25
255,5
