value,count
0,0
1,0
2,0
3,0
4,1
5,1
6,1
7,2
8,4
9,2
10,5
11,7
12,11
13,14
14,28
15,58
16,84
17,175
18,246
19,379
20,617
21,1156
22,1469
23,1859
24,2337
25,2695
26,2938
27,3511
28,4043
29,4492
30,4394
31,4603
32,4695
33,4648
34,4808
35,4579
36,4359
37,4131
38,4142
39,3987
40,3841
41,3769
42,3572
43,3631
44,3388
45,3165
46,3043
47,2838
48,2714
49,2595
50,2376
51,2249
52,2056
53,2032
54,1945
55,1817
56,1760
57,1678
58,1576
59,1594
60,1520
61,1434
62,1344
63,1251
64,1264
65,1240
66,1196
67,1113
68,1071
69,917
70,906
71,777
72,751
73,701
74,648
75,603
76,568
77,514
78,508
79,456
80,410
81,444
82,340
83,398
84,323
85,299
86,306
87,276
88,263
89,257
90,265
91,245
92,229
93,214
94,209
95,217
96,188
97,188
98,176
99,174
100,167
101,155
102,162
103,145
104,136
105,139
106,142
107,112
108,114
109,124
110,128
111,118
112,78
113,90
114,91
115,90
116,91
117,67
118,78
119,98
120,82
121,69
122,84
123,75
124,83
125,60
126,67
127,72
128,56
129,59
130,70
131,63
132,50
133,54
134,57
135,49
136,42
137,44
138,48
139,46
140,25
141,31
142,45
143,41
144,32
145,38
146,37
147,49
148,21
149,37
150,38
151,18
152,23
153,40
154,27
155,32
156,31
157,28
158,18
159,24
160,19
161,31
162,24
163,27
164,20
165,19
166,17
167,23
168,10
169,10
170,24
171,23
172,11
173,17
174,12
175,22
176,18
177,10
178,25
179,9
180,17
181,12
182,7
183,14
184,10
185,9
186,7
187,11
188,7
189,6
190,9
191,7
192,9
193,7
194,12
195,7
196,9
197,6
198,13
199,10
200,9
201,5
202,4
203,1
204,6
205,9
206,4
207,8
208,7
209,4
210,4
211,6
212,4
213,4
214,7
215,5
216,10
217,6
218,7
219,5
220,5
221,0
222,4
223,0
224,2
225,2
226,2
227,0
228,1
229,1
230,2
231,2
232,2
233,1
234,2
235,2
236,0
237,0
238,1
239,0
240,1
241,0
242,1
243,1
244,1
245,1
246,1
247,0
248,2
249,1
250,2
251,1
252,4
253,1
254,1
255,0
