value,count
0,0
1,1
2,0
3,1
4,1
5,5
6,9
7,6
8,22
9,21
10,41
11,68
12,94
13,120
14,195
15,264
16,405
17,663
18,979
19,1546
20,2462
21,3364
22,4436
23,5588
24,6379
25,6812
26,6764
27,6324
28,6120
29,5625
30,5220
31,4795
32,4608
33,4217
34,3993
35,3790
36,3584
37,3430
38,3303
39,3010
40,2941
41,2921
42,2615
43,2596
44,2490
45,2387
46,2256
47,2223
48,2151
49,1973
50,1896
51,1935
52,1735
53,1622
54,1694
55,1598
56,1557
57,1498
58,1430
59,1529
60,1437
61,1395
62,1321
63,1282
64,1160
65,1110
66,993
67,926
68,849
69,793
70,815
71,748
72,598
73,629
74,583
75,533
76,522
77,510
78,469
79,442
80,447
81,436
82,389
83,391
84,375
85,372
86,342
87,329
88,318
89,268
90,281
91,310
92,256
93,270
94,269
95,244
96,249
97,248
98,201
99,225
100,206
101,203
102,184
103,209
104,208
105,149
106,166
107,144
108,159
109,131
110,142
111,139
112,122
113,134
114,115
115,120
116,119
117,111
118,125
119,95
120,96
121,107
122,94
123,90
124,95
125,96
126,107
127,96
128,90
129,75
130,74
131,70
132,100
133,66
134,69
135,52
136,57
137,60
138,67
139,64
140,49
141,62
142,67
143,57
144,45
145,44
146,50
147,48
148,30
149,44
150,48
151,40
152,40
153,42
154,44
155,34
156,38
157,32
158,44
159,31
160,47
161,45
162,37
163,37
164,37
165,39
166,29
167,34
168,29
169,24
170,28
171,18
172,28
173,25
174,23
175,23
176,36
177,25
178,25
179,27
180,19
181,24
182,15
183,29
184,29
185,21
186,21
187,23
188,21
189,20
190,16
191,17
192,16
193,23
194,21
195,18
196,25
197,22
198,14
199,17
200,18
201,14
202,18
203,15
204,16
205,15
206,22
207,15
208,18
209,22
210,17
211,17
212,11
213,16
214,9
215,8
216,22
217,12
218,8
219,15
220,13
221,5
222,15
223,15
224,11
225,12
226,12
227,8
228,4
229,6
230,7
231,10
232,7
233,8
234,13
235,11
236,11
237,6
238,7
239,6
240,10
241,15
242,14
243,5
244,16
245,14
246,8
247,8
248,9
249,15
250,15
251,22
252,22
253,37
254,10
255,10
