value,count
0,0
1,0
2,0
3,1
4,0
5,0
6,1
7,0
8,1
9,0
10,1
11,3
12,7
13,8
14,24
15,34
16,98
17,178
18,241
19,269
20,268
21,247
22,276
23,293
24,421
25,500
26,666
27,873
28,1086
29,1392
30,1637
31,1900
32,2106
33,1999
34,2039
35,2005
36,1949
37,1837
38,1854
39,1771
40,1729
41,1633
42,1542
43,1447
44,1283
45,1311
46,1220
47,1086
48,1061
49,1001
50,886
51,845
52,791
53,694
54,653
55,560
56,534
57,514
58,483
59,459
60,419
61,425
62,420
63,400
64,364
65,357
66,311
67,333
68,289
69,286
70,275
71,244
72,263
73,216
74,208
75,190
76,193
77,137
78,161
79,135
80,124
81,93
82,104
83,86
84,85
85,73
86,72
87,67
88,65
89,61
90,51
91,63
92,53
93,54
94,49
95,54
96,41
97,38
98,32
99,33
100,33
101,32
102,36
103,36
104,23
105,30
106,19
107,28
108,19
109,29
110,24
111,20
112,21
113,15
114,25
115,16
116,26
117,15
118,23
119,21
120,18
121,18
122,25
123,19
124,13
125,20
126,18
127,23
128,15
129,13
130,10
131,16
132,13
133,17
134,10
135,14
136,15
137,11
138,17
139,10
140,7
141,9
142,15
143,13
144,12
145,10
146,6
147,15
148,17
149,16
150,7
151,5
152,10
153,14
154,11
155,16
156,13
157,10
158,3
159,12
160,13
161,11
162,14
163,8
164,10
165,8
166,7
167,4
168,16
169,7
170,8
171,11
172,6
173,9
174,5
175,12
176,8
177,12
178,6
179,12
180,11
181,9
182,11
183,6
184,7
185,8
186,12
187,5
188,7
189,10
190,8
191,8
192,7
193,8
194,5
195,9
196,10
197,11
198,9
199,4
200,5
201,11
202,3
203,1
204,9
205,6
206,8
207,6
208,2
209,7
210,7
211,10
212,5
213,9
214,3
215,8
216,5
217,4
218,5
219,4
220,2
221,4
222,7
223,9
224,3
225,3
226,2
227,4
228,2
229,3
230,3
231,7
232,7
233,4
234,5
235,5
236,4
237,5
238,2
239,4
240,1
241,1
242,3
243,2
244,4
245,2
246,3
247,3
248,4
249,3
250,2
251,2
252,1
253,0
254,0
255,0
