value,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,3
12,11
13,85
14,187
15,334
16,526
17,451
18,319
19,343
20,356
21,377
22,314
23,340
24,329
25,335
26,277
27,288
28,337
29,365
30,408
31,520
32,619
33,730
34,914
35,1030
36,1228
37,1397
38,1560
39,1812
40,1926
41,2222
42,2336
43,2540
44,2910
45,3017
46,3261
47,3618
48,3720
49,4060
50,4359
51,4634
52,4702
53,4879
54,5048
55,5018
56,5184
57,5316
58,4969
59,5174
60,5314
61,5485
62,5405
63,5393
64,5406
65,5690
66,5433
67,5404
68,5410
69,5342
70,5255
71,5172
72,4986
73,5031
74,4686
75,4586
76,4340
77,3992
78,3798
79,3425
80,3202
81,2827
82,2668
83,2292
84,2186
85,2014
86,1818
87,1819
88,1665
89,1561
90,1344
91,1266
92,1164
93,1077
94,999
95,933
96,841
97,759
98,684
99,630
100,632
101,625
102,564
103,577
104,518
105,435
106,411
107,399
108,379
109,330
110,292
111,302
112,277
113,283
114,269
115,268
116,243
117,211
118,239
119,215
120,191
121,224
122,171
123,174
124,179
125,182
126,152
127,176
128,172
129,156
130,138
131,153
132,129
133,123
134,125
135,119
136,131
137,100
138,95
139,92
140,127
141,103
142,101
143,96
144,111
145,82
146,90
147,85
148,80
149,81
150,61
151,71
152,72
153,79
154,50
155,61
156,60
157,55
158,58
159,60
160,55
161,60
162,59
163,46
164,62
165,39
166,39
167,56
168,46
169,48
170,50
171,50
172,48
173,65
174,52
175,63
176,44
177,44
178,43
179,40
180,43
181,50
182,45
183,45
184,54
185,46
186,55
187,53
188,45
189,52
190,39
191,45
192,35
193,37
194,44
195,36
196,30
197,40
198,38
199,57
200,47
201,55
202,65
203,77
204,66
205,54
206,50
207,45
208,36
209,26
210,25
211,17
212,19
213,20
214,27
215,16
216,19
217,18
218,11
219,11
220,17
221,4
222,10
223,9
224,7
225,10
226,3
227,5
228,9
229,4
230,8
231,5
232,4
233,6
234,2
235,8
236,7
237,5
238,5
239,5
240,5
241,5
242,6
243,8
244,5
245,12
246,8
247,5
248,10
249,2
250,4
251,4
252,2
253,6
254,0
255,1
