value,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,1
16,0
17,0
18,3
19,3
20,19
21,47
22,104
23,231
24,375
25,472
26,591
27,889
28,997
29,1266
30,1498
31,1686
32,1955
33,2102
34,2377
35,2414
36,2587
37,2605
38,2571
39,2791
40,3043
41,3091
42,3265
43,3401
44,3527
45,3671
46,3611
47,3834
48,3997
49,3885
50,3918
51,3722
52,3591
53,3624
54,3446
55,3168
56,2981
57,2741
58,2591
59,2550
60,2573
61,2495
62,2477
63,2306
64,2245
65,2189
66,2069
67,2005
68,1825
69,1739
70,1681
71,1499
72,1418
73,1400
74,1359
75,1201
76,1063
77,992
78,868
79,734
80,649
81,623
82,585
83,543
84,565
85,496
86,524
87,485
88,415
89,345
90,318
91,338
92,288
93,319
94,278
95,257
96,260
97,234
98,224
99,256
100,218
101,253
102,203
103,235
104,209
105,196
106,173
107,191
108,183
109,145
110,133
111,135
112,128
113,107
114,121
115,99
116,109
117,97
118,111
119,97
120,94
121,69
122,86
123,67
124,76
125,65
126,74
127,64
128,44
129,58
130,52
131,48
132,44
133,36
134,34
135,38
136,39
137,25
138,36
139,31
140,27
141,23
142,29
143,17
144,21
145,24
146,11
147,20
148,18
149,12
150,10
151,14
152,14
153,13
154,16
155,14
156,7
157,12
158,15
159,13
160,6
161,8
162,7
163,14
164,9
165,4
166,5
167,5
168,5
169,7
170,4
171,7
172,10
173,5
174,11
175,11
176,7
177,7
178,7
179,9
180,9
181,5
182,11
183,3
184,5
185,7
186,8
187,7
188,7
189,5
190,7
191,5
192,7
193,2
194,3
195,8
196,2
197,5
198,5
199,4
200,5
201,4
202,5
203,4
204,5
205,6
206,4
207,1
208,3
209,3
210,2
211,3
212,1
213,4
214,1
215,5
216,4
217,2
218,5
219,3
220,7
221,5
222,3
223,2
224,3
225,3
226,3
227,6
228,7
229,6
230,2
231,2
232,0
233,1
234,5
235,5
236,4
237,2
238,3
239,1
240,5
241,1
242,5
243,1
244,1
245,0
246,0
247,1
248,2
249,1
250,1
251,2
252,0
253,1
254,0
255,0
